id,text,political,racial/ethnic,religious,gender/sexual,other,text_en
zho_b43eb182db115b79b7c3094376e5cc98,其实作为河北银，我也很不喜欢吃螃蟹。。又贵又不实诚,0,0,0,0,0,I don't really like crabs as he/she is. It's expensive and it's not true.
zho_0d361dae1fbe93046a4ccf8eeb22b6d6,我靠！美女你缺男朋友吗！会煮饭洗碗扫地拖地拍照唱歌跳街舞的那种！,0,0,0,0,0,"Don't you need a boyfriend, girl! You can cook and wash and take pictures and sing and dance!"
zho_564a1f67f59270f03b777fa84999bab1,七彩云南的醇品普洱，能不能给他买的网址？？求！,0,0,0,0,0,Can you buy him a web site? Please!
zho_f72a3bf410b0a0e7d39e0eee723d8ca5,是啊，四川人。不过这个不是我骂人啊，是他骂我。。。,0,0,0,0,0,"Yeah, Sichuan. But that's not me. He's me."
zho_7309ec7866b94fee21bb9630db1aabe3,我是云南滇东北的，因为挨得四川贵州所以还挺能吃辣,0,0,0,0,0,"I'm from northeast of Yunnanfei, and I'm pretty hot because I'm in Sichuan Guizhou."
zho_b9bdde652b2c4613ff6e16dc929ce87d,可能大家都没死吧，男友掉下山，大家以为他死了，毕竟男主光环没死，以为大家死了,0,0,0,0,0,"Maybe everyone's not dead. The boyfriend fell down the hill. They thought he was dead. After all, the man's halo didn't die."
zho_2c372006dd2cf26a8722896afbb65cb3,你那个前男盆友结婚了没，没的话介绍给我，我把你介绍给他,0,0,0,0,0,I'll introduce you to your ex-boy if he's married or not.
zho_63bac9305da8319b2cd6d91536736555,巧逞窈窕还挺虐...看到男主默默看着女主被别人拖拽、扇耳光了，这是俩人要反目了,0,0,0,0,0,It's a little rough... seeing the man watching the woman being dragged and slapped.
zho_13e8c20349dc3706e15c762a9a30b459,我师承洋人，洋人并未因为我是亚裔就对我留一手，技法杀招倾囊相授。,0,0,0,0,0,"My master, the foreigner, did not leave me a hand because I was an Asian."
zho_fbd28f92eb780bc14d35392878eea8f9,同意答主，还有说女主玛丽苏的，看来是根本不知道玛丽苏是什么意思就乱套标签扣帽子。,0,0,0,0,0,"Agree with the Lord and say that the hostess, Mary Sue, seems to have no idea what Marysull means."
zho_0b2e2f280f0b675b2fed42a783373ad8,帝不帝的不重要。哪都人多，有空去内蒙古看看就懂了,0,0,0,0,0,It doesn't matter. There's a lot of people. We'll find out when we're free to go to Inner Mongolia.
zho_0a28893129c8f22cc61f70dc174fe0e8,[捂脸]想起那个为女友花了三十多万的小伙，病看好把他给甩了，就很头疼,0,0,0,0,0,"[COVERING] Thinking of the guy who spent over 300,000 dollars on his girlfriend, he got dumped. He's got a headache."
zho_85146da7e3c85b6cdc2eab7e9e3b042f,散步其实对孕妇来说算是比较剧烈的运动，具体可以看翠西Tracy采访天津和睦家医生的视频,0,0,0,0,0,Walking is actually a bit of a sport for pregnant women. It's a video from Tracy Tracy's interview with Dr. Tianjin.
zho_7173bb760d15cd1cb9425e08b56bf5c2,《破产姐妹》餐厅所有成员都是人才，那黑人老头也真的80多了，重返乐队演出那集看的好感动！,0,0,0,0,0,"All the members of Sisters in bankruptcy are talented, and the black old man's really over 80, and he's so moved back to the show!"
zho_09e3db2a06191d488addec028b94bf17,还记得你在《裸婚时代》里的那个胖子的女朋友孙晓娆，这么多年一点没变，，还是那么漂亮,0,0,0,0,0,"Remember that fat guy's girlfriend Sun Xiaojun in ""The Age of Naked Marriage"" who hasn't changed in years, she's still so pretty."
zho_1f3df8cad672ea8383a334fda779893c,个人觉得浪漫满屋还不错，超越本色出演个古灵精怪的偶像剧搞笑女主应该可以了吧,0,0,0,0,0,"Personally, it's a good place to be romantic."
zho_2e018d32d7ba384c285fc0c1642404ef,我也是被冒充警察的骗子骗了 套路完全一样 口音就是有点台湾音的男的,0,0,0,0,0,I've been tricked by an impostor who pretends to be a cop.
zho_436792ed226489139d53ffd2259f2ae8,不一定有多好。 问题是，生孩子了你可能连现在的位子也保不住。,0,0,0,0,0,"The problem is, you may not even be able to hold your current seat if you have a baby."
zho_306e53dce5a7bad6f5f02f42b3defead,个人在现实中接触到的印度人对中国人都很友好。,0,0,0,0,0,The Indians to whom the individual has come into contact in reality are friendly to the Chinese.
zho_7859f740cf89ae09117547afa69b3650,啊啊啊啊啊我们家明菜啊！她气质很仙啊~适合演小仙女[惊喜],0,0,0,0,0,Ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah she ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah
zho_6e9d03935586e832893d27412f827070,安徽不负责？安徽最上心的就是科大，其次是安大。,0,0,0,0,0,"Ann's not responsible? The most important thing about Ann's name is Quinta, followed by Quinta."
zho_4f291839345678e9484eb195e9b3102e,怎么不敢，你去查查韩国电影霜花店，还是跑男宋智孝主演呢！,0,0,0,0,0,Why don't you go check out the Korean film store or run the show?
zho_3a486c6970e726e2f8af8fad48e88940,小时候一直以为有啊，后来电脑查才知道。的确遗憾。这一部张无忌的腹黑人设我还挺喜欢的。,0,0,0,0,0,"When I was a kid, I thought there was, and the computer checked it out. It's a shame. I like it when it's a black baby."
zho_12e66806ad4a32bddf1da557d7a2ef59,身为一个远在西北看这部电影的浙江人，即使听到的只是千岛湖方言，依旧泪流满面[大哭],0,0,0,0,0,"As a Zhejiang man who watched the film far northwest, even though he heard the language of the Lake Chijima, he cried all over his face."
zho_67da5763408ca1ac2758d4208c46ed43,karsa踢到下路一塔的时候很明显懵了，谁能想到三十分钟了，女警拉克丝居然连一塔都没推掉,0,0,0,0,0,"It was obvious when Karsa kicked a tower down the road, and no one thought about it for 30 minutes."
zho_7df8ca48bdf5e2ea2709fddd8722b309,其实我不是不想找女朋友，我愿意我多余的时间都陪着她，玩游戏哪有人好玩,0,0,0,0,0,"Actually, I don't want to have a girlfriend. I'd love to spend the rest of my time with her. There's no fun playing games."
zho_b83c4aa4b8cc1a15399dbb700555c5c6,这剧我是看封面图男主颜值入坑，看了两集，剧情台词被尬得直接出坑[捂脸],0,0,0,0,0,"I'm looking at the cover. I'm looking at two episodes, and the script goes right out of the hole."
zho_1576f351d076664dba9b23f949f42623,哇翻来翻去全是你的回复 要不大哥你先谈个女朋友吧hhhh可能你就理解了,0,0,0,0,0,"Wow, it's all your answer. Why don't you talk to your girlfriend first?"
zho_49534226547d5cdc2837c27a7357fe6f,不喜欢将门毒后＋1！感觉好无聊啊，女主什么事情都靠前世的记忆来处理，金手指开的太大了,0,0,0,0,0,Don't like to poison the door +1! It's so boring. The lady master has to deal with everything from her previous life's memory.
zho_51bf07e265d90855f4fb9b5b4e47630e,好看的！果断关注了！（另外将来一定得找个学妹这样的女朋友哦[害羞]）,0,0,0,0,0,You've got to find a girlfriend like a schoolgirl.
zho_c9f4454582d6cc61cf1f690fdd883375,王子JPM_P@USER 生日快乐，谢谢你一路以来的支持与照顾，祝你天天开心，事事顺利,0,0,0,0,0,"Happy birthday, Prince JPM_P@USER. Thank you for your support and care. Have a good day."
zho_f441921293358790f85b82700867f628,？？我甘肃的本地人咋不知道，？啥理工，兰州理工还是你们浙江理工,0,0,0,0,0,"♪ Why don't my locals know? ♪ What technology, Lanzhou or Zhejiang?"
zho_4fd5a84c1407aa32ae0718cb9a933e57,咚。。咚。。。咚。。。咚，男孩看到了一个篮球,0,0,0,0,0,"Boom, boom, boom, boom, boom, boom, boom, boy saw a basketball ball."
zho_a3e538a70217298df5696a01d4c31dc2,四川省人民医院，具体什么科室我就不记得了。以前都是同事帮我带回来的，她在那边进修。,0,0,0,0,0,I don't remember the Sichuan People's Hospital. My colleagues brought it back. She studied there.
zho_a45654bbde0b6fe50854956b9c055070,其实喊一声确认男厕所没别人不就可以进去送纸了吗[捂脸]您儿子随您，都坚决不越雷池一步[飙泪笑],0,0,0,0,0,"In fact, why don't you make sure there's no one else in the men's room who can go in and deliver the paper?"
zho_d84d86cfd30db3bb968fc0ff602b23f5,我，211毕业，全日制本科，工商管理专业，不知道算不算高学历。,0,0,0,0,0,"I, 211, full-time undergraduate, business administration, don't know if it's a high degree."
zho_7a1f13064df10b30fe57cb8437842ced,板面是安徽太和的，我是太和人……还有，板面是羊肉的，牛肉什么的都是骗人的……,0,0,0,0,0,"The tablet is a platinum, I'm a talisman... and the tablet is a lamb, beef is a lie..."
zho_ea268b71de0220716aca4d1a4f932774,Charlie 是Bernard 的儿子（回忆里的那个黑人小孩子）,0,0,0,0,0,Charlie is Bernard's son.
zho_8d76c23531ee91c26084c40bb8fb2957,青海西藏也有牧区好吧，而且一点都不膻，不必新疆的羊差,0,0,0,0,0,Qinghai Tibet also has herds.
zho_19ce635178078971b5bc4bc77db9ff01,坐标重庆，我跟我男朋友在一起才七八千，我已上班四年[捂脸][捂脸][捂脸],0,0,0,0,0,"coordinates Chongqing, I'm only 78,000 with my boyfriend, and I've been working for four years."
zho_ba7b67fc3f9c5e79c12bb1b5b51a1dbf,呵呵这不是很正常吗？ 浙江教育出版社的小学课本解释园面积的时候也用了积分思想,0,0,0,0,0,The Zhejiang Education Press's primary school textbooks explain the size of the park with points.
zho_9159b1f4da0e6e09f242fb4e30f2763d,不赞成。 首先说明，为孩子暂时退出职场，不算全职。,0,0,0,0,0,"No. First of all, it is stated that the temporary withdrawal of a child from the workplace is not full-time."
zho_610f1e7b675b657e2acb1a81308bfd28,你问问天津这边的同事，哪个不是2%都是买家付的？,0,0,0,0,0,Ask Tianjin's colleagues. Any of them pay 2%?
zho_b9821bb0d10ba0c5e615cd8535682892,兰州拉面——青海人在外地的特产，你值得拥有！,0,0,0,0,0,"Lanzhou ramen-- the Qinghai people's specialty in the field, you deserve it!"
zho_70b97a23df7f657208e2b287ba1c7683,10年江苏考生路过，那年数年是江苏自2000年来最难的两次之一,0,0,0,0,0,"Jiang Sokau passed by in 10 years, which was one of the most difficult times since 2000."
zho_22f4317b69d61232c874d147a760822b,我记得最坑的是某一年安徽高考题问皮肤上撒HF怎么处理，我写六氟灵，结果一查答案告诉我用NaHCO3,0,0,0,0,0,I remember the worst thing about a year's Enlightenment quiz asking what to do with the HF on the skin.
zho_0edf302d8b8b8c190a13efdef39b9bdb,我就是说牛肉面是兰州的呀，因为我在青海上学，所以对牛肉面和全国各地的兰州拉面理的比较清,0,0,0,0,0,"I'm just saying that beef noodles are Lanzhou, because I'm studying at Green Sea, so it's clear with beef noodles and lasagna all over the country."
zho_ac5b70508b1101aaa174dbfa7f7dba0a,姐夫妈妈的内心 我孙女名字里有她爷爷外公外婆三个人的姓，那我的姓呢？,0,0,0,0,0,"In the heart of my brother-in-law's mother, my granddaughter's name contains the last names of her grandparents."
zho_42b01a58928420bf4fe1b81dbe8b069f,我一个河南人看到有关大饥荒的文，就很难过很心疼。那些受过苦难的人啊，你们辛苦了。,0,0,0,0,0,"It is hard for one of my Henan's people to read about the Great Famine. Those who have suffered, you have worked hard."
zho_749e6bb4e90102f59baed26043fd5323,哈哈客气，看你教育经历，貌似和我一样是浙江人呀,0,0,0,0,0,"You look like you're from Zhejiang, just like me."
zho_c1a38052e0bb2e46544b0bbf4805103a,我室友就是吉林省吉林市的，而且她现在在延吉读研，她的名字里最后一个字叫喆,0,0,0,0,0,"My roommate is from Gilling City, Jilin Province, and she's studying in Yangi now."
zho_4676296cb59b678117517b44d6542cfc,大衣是真不行太冷了找版型好的棉衣吧可以参考韩剧女主的棉衣真是好看又暖和_,0,0,0,0,0,It's too cold to look for a good cotton dress. It's nice and warm to look at the dress of the Korean actress.
zho_629168409528dc45823cde2fe59de37a,广东只是录取率低，但是高中普遍训练强度不够，根本算不上地域模式……隔壁的江西才是地狱模式。,0,0,0,0,0,"Guangdong only has a low enrolment rate, but the general training in high schools is not strong enough to be a geographical model ... The Gangxi next door is the hell model."
zho_5df0ea0bbdb0a4f72589e118cd3a39ee,原问题“如何看待哈尔滨工业大学、吉林大学、山东大学是否有广东人这一事实?”想问下题主语文考了多少分,0,0,0,0,0,"The original question was, “How do you see the fact that Harbin Industrial University, Jilin University, Shandong University have Cantonese people?”"
zho_006af04d265193d7caf4655ce91b57fb,我不觉得生活会可悲，只要你身边有个人能陪你一直走。,0,0,0,0,0,I don't think life would be pathetic if there was someone around you who could keep walking.
zho_625e9f7dd7ada1ca9177744123e49979,以后有机会一定要去西北玩一下，先去淘宝搜搜辣条[捂嘴][捂嘴][捂嘴],0,0,0,0,0,We'll have to go to the northwest and search for the chili.
zho_1966fb7ebe9b2ebd0ccd0dee9a5a04a2,我认为古韵也是m不是v，可能古代山东半岛有很多东北和朝鲜半岛的移民，口音就变了,0,0,0,0,0,I don't think Gu-hyun is a v. Maybe there's a lot of immigrants from the northeast and the Korean peninsula in the ancient mountains.
zho_c49e80487f7c025908e1f0ae0870aaf3,建议去b站看看姚明年，大姚一开始去火箭的时候都是黑人球员主动帮助他适应球队的,0,0,0,0,0,It's recommended that you go to Station B to see Yao next year.
zho_f7b05abe7c1485c8d06ec3f42f9549fe,t从跟本上也是女人，也需要疼爱和关心的。,0,0,0,0,0,"t is also a woman, and she needs to be loved and cared for."
zho_8e88af5f52875c403eef21683d1aef17,小男孩太可爱了啊啊啊啊啊啊啊啊啊啊[大哭][大哭][大哭],0,0,0,0,0,Little boys are so cute ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah
zho_014c36534de70b2d1306f4a325198618,好可怕…四川人民表示对骂到惊天动地祖宗八辈都问候完了，只要一方不动手基本还是处于对骂的相持阶段,0,0,0,0,0,"It's horrible... the Sichuan people have said hello to their ancestors, as long as one side doesn't do it, and it's still in a phase of scolding."
zho_60697c6653d6f8c9417b77bb8f7700a2,本人32周岁，女，黄种人，前不久去米国玩，进酒吧前被查护照，方知米国法定饮酒年龄是21周岁。,0,0,0,0,0,"She was 32 years old, a female and a yellow man, who had recently gone to the country to play, had her passport checked before entering a bar, and was 21 years old."
zho_07ad812a14ef8e1fccdbe4498d840a0b,答主是太原的，看来是山西的某个省领导，至于是谁呢……我就不知道了。,0,0,0,0,0,"The answer was Taihara, and it seemed to be one of Shanxi's provincial leaders, and I don't know who it was."
zho_6d7268b9121151bebe348e61773d5799,我是四川人，对于骂人的这些话从来不说，以前连锤子都不晓得是什么意思，谢谢。,0,0,0,0,0,"I'm from Sichuan, and I never said those words, and I didn't even know what a hammer meant before. Thank you."
zho_d56c988c17ed5fbe1bc6516346ec60a9,其实我封测的时候一直以为死神是黑人 结果无意间点开了死神的豪华版皮肤,0,0,0,0,0,"In fact, when I sealed it, I thought Death was black."
zho_dbb8a4913e717ac008e09720452cb3bf,我妈妈是浙江嫁过来的 我是广东粤西的 也不太会说粤语[思考],0,0,0,0,0,My mother was married by Zhejiang.
zho_e243fd7d891e0925ffd8233ce9c4abdd,白案不是面食吗，和拔丝有什么关系？然后四川一般拔丝什么东西求教？,0,0,0,0,0,Wasn't it pasta? What's it got to do with Tarsa? And what does Sichuan do?
zho_a4406536ccb1d829e613b397134c8789,我遇到过一位辽宁中医的退休大夫，水平不错，后悔没要联系方式,0,0,0,0,0,I met a retired doctor at Liaoning's.
zho_979130e8c0bbd9a9f0bb550e4c5f27b2,哈哈 我也是内蒙古的 那你正好可以去尝尝他们家的内蒙古特色,0,0,0,0,0,"I'm from Neo-Mongo, too."
zho_91b8f2f6c2ab0ba39ba9dc92c1ea8f07,有个男生说:我还有一句话，你有婴儿肥 我:行我丑！！！,0,0,0,0,0,"One of the boys said, ""I have one more word. You have baby fat."" I said, ""I'm ugly!"""
zho_46fdb892e980a3a2b76aed09da74f4f8,不知道答主喜不喜欢吃辣ouo安利我云南的傣味ε-(´∀｀; ),0,0,0,0,0,I don't know if I'd like to eat the chili oo-unan-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n-n.
zho_e4cdfbdb64c7eea4c513b51b15e70457,黑龙江路过，冰糕大概可指冰淇淋（机器里打出来的那种多瓣的）以外的所有加奶的固态冷饮,0,0,0,0,0,"Through the Black Dragon River, ice cream is probably a solid cold drink of milk other than ice cream."
zho_573608de825ad4cbf693ba9d691114c2,宝哥绝对是留一手了，不能把事儿做绝啊，他低音挺好。参考在张菲节目里演绎的黑人即兴。,0,0,0,0,0,Brother Bao is definitely left behind. He's good at bass. He's referring to the improvisation of black people in the show.
zho_60940aa16629fba00155a64ce86125dc,跰趾 黄种人挺常见的遗传性状 跟鞋袜似乎无关 我儿子两岁不到也分两瓣了,0,0,0,0,0,"Toes, yellow people have a common genetic profile, which doesn't seem to have anything to do with shoes and socks, and my son's two years old and two petals."
zho_443b91c9d94d2cfd54bc0328163740aa,楼主先查查数据再说，谁说今年重庆人口净流出的？大重庆范围早就净流入了，更不用说主城。,0,0,0,0,0,"After checking the data, who says there is a net outflow of people from Chongqing this year? The scope of Chongqing is already in the city, let alone the main city."
zho_638f218ebdb1cecf490374b191198bff,和我认识的印度人说英语的方式不一样，这个我很容易听懂,0,0,0,0,0,It's not the same way I speak English as the Indian I know. It's easy for me to understand.
zho_00ec5d23872a7748b6306e24ea443723,日日夜夜刷女神， 露脸疑似清朝人。 今日闻君直播语， 老当益壮属卿卿。哈哈哈哈哈哈哈哈,0,0,0,0,0,I've heard it on the air today and I've always been very good at it.
zho_72d1b1d0521a69264d479443b5890f61,2018/3/25我才跑出来，，，，城市贵阳,0,0,0,0,0,I didn't come out until 2018/3/25.
zho_b621af3f89886aa175b77926c8f0c03a,我导师是亚裔未婚女性（中泰混）……其实也还好啦,0,0,0,0,0,My mentor is an Asian unmarried woman who's actually fine.
zho_3e172dd429d2e481fb62d5fa7e2d1919,科恩的比較浪，但是cameo那黑人放克腔也很耐聽，最主要是原版MV特別逗,0,0,0,0,0,"Cowen's is a little bit more popular, but the black cameo has a very good voice, most notably the original version of the MV."
zho_9d78952235f844e01db448986ca9be3d,我老婆曾经从阿里巴巴辞职，有段时间没工作，现在在某教育集团。,0,0,0,0,0,My wife resigned from Ali Baba for some time and is now in an educational group.
zho_2b647d92155905d3a7af796895453f90,曾经我也遇到过这样的女朋友，可那已经是曾经了,0,0,0,0,0,"I've had a girlfriend like that once, but it's already been."
zho_a5748f31b001dc455bcff91fafdb0c5b,“就这？”我以为魔兽世界电影预告片呢 还是zzzq版的声明：以上内容绝不存在歧视黑人,0,0,0,0,0,"""That's it?"" I thought the Beast World Film Predictor, or the Zzzq version of the statement: ""There's no discrimination against black people."""
zho_183dda0b275a2acd743f3940bbc3a09c,对对感觉她就是那种没什么特点的人让人找不到能一下子记住她的特色毕竟娱乐圈美女太多了,0,0,0,0,0,"To feel that she's the kind of person who doesn't have anything to do with it, who can't remember her once and for all, after all, there's too many beautiful women in the entertainment business."
zho_04ab45e9568902cb784299fdaff42586,对对我也是，一开始觉得女主长大以后颜就崩了，到最后觉得女主还挺好看[捂脸],0,0,0,0,0,"And for me, I felt like I'd grown up, and finally, I thought she was pretty good-looking."
zho_f9b83345fb5f1ff4c76476764e529087,港剧男神太多了！真的帅的各有特色。然而我最爱欧阳胖胖～,0,0,0,0,0,There's too many guys in Hong Kong. There's a lot of good-looking people. But I love Auyang Fatty.
zho_4074d1ca7ba29cd41cb703c2b5703867,在茶卡盐湖，路人突然叫我拍下来的，真棒青海湖边的公路上，我母上大人帮我拍的，贼喜欢,0,0,0,0,0,"On the Salt Lake of Teaka, the passersby suddenly asked me to film it. It's a great road by Qinghai Lake. My mother-in-law took it for me. The thief likes it."
zho_f611bdeb789c71e56d3c486a44532d8d,@USER @USER @USER @USER @USER,0,0,0,0,0,@USER @USER @USER @USER @USER
zho_e8d9484d89bc5dd6d2bf7818f1a700fb,啥米啊这么贵，我们这东北大米三块五一斤[捂脸],0,0,0,0,0,What's so expensive? We've got $3.50 a pound of rice in the northeast.
zho_4a5ce26cf3875c0b4650dec18fbc4292,初高中的时候看郭敬明看不下去...被同桌女生鄙视为...幼稚...,0,0,0,0,0,"When he was in high school, he couldn't go on being treated as a childish... by the girls at the same table."
zho_cf7c27b51eaab2938f5ba7af89c0487b,知乎上也有个和你类似认识日本女生的，你们好搭,0,0,0,0,0,There's someone like you who knows Japanese girls.
zho_77c3c99d4645eb9f86c36458f6acceb5,我的天啊 我也是 一个女的 河南人 跑了,0,0,0,0,0,"Oh, my God. Me too. A woman, Henan, ran away."
zho_6311593dfeb94a3e8fb22a76b41c59b9,嗯嗯嗯嗯，为了再在北京呆三年，我会努力的↖(^ω^)↗,0,0,0,0,0,"Yeah, yeah, yeah. I'll try to stay in Beijing for another three years."
zho_5c2f6cbbe8c424df244d8b0075257218,甘肃方言，“杀到”也是这个意思。同样的，“斩”是快速离开的意思。,0,0,0,0,0,"That's what ""killed"" means in the dialect. Similarly, ""killed"" means leaving quickly."
zho_a9cfa9a61fca16da00c077c1861bd642,我打游戏的朋友潮汕的，家里7个孩子，他排7是个男孩[捂脸]另外个潮汕的女孩是独生女,0,0,0,0,0,"My friends in the game, seven kids in the family, seven boys in the row, and the other girl in the row is an only child."
zho_d996238fd7c5008f692663be765767c9,大家都知道落后的地方机会多，商机多，但是你觉得为什么来山西的商人还是那么少呢？,0,0,0,0,0,"We all know that there are opportunities and opportunities for backward places, but why do you think there are so few merchants coming to Shanxi?"
zho_37b55eda4c3f22667d053babead4bef7,有什么可悲的呢？ 只要两个人经济和人格独立，相爱就不可悲。,0,0,0,0,0,"As long as two people are financially and personally independent, love is not pathetic."
zho_61dec895885c27864c7aaf9c9bccd84a,加油 北京欢迎你 要不我有机会去武汉上海玩吧 啦啊啦,0,0,0,0,0,"Come on, Beijing welcomes you, or I'll have a chance to go to Wuhan Shanghai."
zho_49909d2d1b7eb6a7f6359f4c061e4665,我是一个江西女生表示自己家庭没有重男轻女的思想，周围的同学据我观察其实也不太严重。,0,0,0,0,0,I was a girl from Jiangxi who said that her family had no idea of son preference and that the students around me were not really that serious.
zho_aa625b1d7acf1da4e6b1d3ac16cbee14,那你是哪的啊？江西考生，高考考了多少分才能上呢？,0,0,0,0,0,"So, where are you from? How many points did you pass the exam?"
zho_af0288e12d380e9ed87cff01d88b3cc7,至少06年那会在奥克兰的那个40来岁的讲师觉得刘玉玲才是最性感的亚裔女演员,0,0,0,0,0,"At least in '06, the 40-year-old lecturer in Oakland thought Liu Yu Ling was the hottest Asian actress."
zho_1d8a539657b5a1b341a43908c12ee940,我好几个朋友是黑人，英语专业，在邢台做外教，你可以联系。,0,0,0,0,0,"A few of my friends are black, an English major, and you can call me when you're on a pedagogy."
zho_488b88188450cec9b85e85af2fdc054b,补充 昨天吃了澳门米三 菜品比玉堂春暖至少差一档（硬件设施服务水平高两档）,0,0,0,0,0,"Plus, yesterday we ate three of Macau's foods at least one less than Yu Tancheng's."
zho_d32caeaab062fc41b7f7201f61809b8d,黑人牙膏是好来化工的产品，好来化工1934年于上海创立，妥妥的中国企业,0,0,0,0,0,"Black toothpaste is a good chemical product, so the chemical was founded in Shanghai in 1934."
zho_b0cd0bbcbaf381886a444bc28b38e518,现在婚前性行为这么普遍，很难保证安全啊。 不过我一个还没有过男朋友的考虑这些毛线啊。。,0,0,0,0,0,"Premarital sex is so common now that it's hard to be safe, but one of my boyfriends hasn't thought about it."
zho_ad4eba48fb30ea2208499655bf5a6180,谁说被禁了啊，贵阳草莓音乐节不是也唱了！,0,0,0,0,0,Who says it's forbidden? Isn't it the Precious Strawberry Festival?
zho_619af68ea1a1e6a8aa60f15bd8d74fe4,话说我也是被我同学带进坑的，之前还嘲笑过他，直到我看到了轻音少女,0,0,0,0,0,I was brought into the pit by my classmates. I laughed at him until I saw a girl with a soft voice.
zho_46220c9ca819aa357858d139e9223cb0,你是说西外西北政法吗。。在天津也是二本啊,0,0,0,0,0,You mean the law of the northwest. It's also two in Tianjin.
zho_ec7d490f641be3b4075bd9d0913d0c4f,宁愿跟着安徽都不愿去山东是真的[调皮][调皮],0,0,0,0,0,It's true you'd rather go to Shandong than go with Ann.
zho_90679af590d4daf97760c2f259648802,嗯，您的逻辑真牛，这就是对为什么挂上海这么多高校的回答对吧？,0,0,0,0,0,"Well, that's your logic, isn't it? That's the answer to why you hang so many high schools in Shanghai?"
zho_f51f5df3c4743c5c16c5c359ee3d3b2a,我和你一样的身材，但我就觉得自己是小仙女，我会飞,0,0,0,0,0,"I'm the same size as you, but I think I'm a fairy. I can fly."
zho_0e89d05919dc8fe18e8b7f45245ec700,601有黑人妹妹翻唱 never let you go \\r\\r很好很强大= =,0,0,0,0,0,♪ 601 with a black sister ♪ ♪ Never let you go good and strong ♪
zho_76ae15e7bb04495453afd448cccb2691,一个没落下，全吃过。雪绵豆沙是吉林的吗？我一直以为是辽宁的,0,0,0,0,0,"One fell, all of them. Is the snow bean sand from Gilling? I always thought it was Liaoning's."
zho_6f93e6fdaeda324f8b1d74af9f2b4d4f,如果考浙江的公务员待遇听说不错，但是是否还是不够买房呢？,0,0,0,0,0,"If Zhejiang's civil servants were paid well, would it still not be enough to buy a house?"
zho_d1a26a7105f3cecd6600166ad1f60060,哈哈哈哈小孩们都挺可爱的来着都是憨憨男孩了解之后会觉得很有意思的,0,0,0,0,0,Ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha.
zho_c2fe3cf4c0106e439c3f33521e329585,NASA有个黑人女博专门负责镜头制作、她说人工研磨的优势在于手部可以保证完美的随机动作,0,0,0,0,0,"There's a black lady in NASA who specializes in camera production, and she says that the advantage of manual grinding is that the hand guarantees the perfect random movement."
zho_efa5bf43b27a8910207ea2089e488b1c,哈哈哈哈哈哈哈哈哈我個人認為也不關女朋友還是老婆事即使單身要拒絕也是可以拒絕的啊,0,0,0,0,0,Ha-ha-ha-ha-ha-ha-ha. I don't think it's my girlfriend or my wife.
