id,text,political,racial/ethnic,religious,gender/sexual,other,text_en
hin_33037942c951d6f3e474e9057d94159f,"अमेरिका से रिश्ते खत्म! डोनाल्ड ट्रंप के नए टैरिफ पर भड़के कनाडाई पीएम मार्क कार्नी मुख्य बिंदु: अमेरिका-कनाडा व्यापार युद्ध बढ़ा, प्रधानमंत्री मार्क कार्नी ने जताई नाराजगी। डोनाल्ड ट्रंप ने वाहनों और घटकों पर 25% आयात शुल्क लगाने की घोषणा की। कनाडा की अर्थव्यवस्था को बड़ा झटका, 5 लाख नौकरियों पर…",1,0,0,0,1,"The relationship between America is over! Fireirily Canadian Guitri Biani, on the new promotion of Donna Trump. The U.S. chief point: U.A.-C.A., Prime Minister Marc Kaknig said he wouldn't do anything to import the vehicles and components."
hin_3eff84456aef21bdc04dc937482ef22d,"अजित पवार को लगा बड़ा झटका, 7 विधायकों ने छोड़ा साथ, थामा इस पार्टी का हाथ Ajit Pawar Setback: नागालैंड में राष्ट्रवादी कांग्रेस पार्टी (NCP) के सभी सात विधायक शनिवार को सत्तारूढ़ NDPP में शामिल हो गए, जिससे मुख्यमंत्री नेफ्यू रियो के नेतृत्व वाली पार्टी को 60 सदस्यीय विधानसभा में पूर्ण बहुमत मिल…",1,0,0,0,1,"With a big blow on the left hand on the left hand, the 7th lawists left the party with Ajit Patro Scheteck: in August, the National Congress Party (NCP) entered the power NADP on Saturday, so that the principal member of Rio de Janeiro got a full deal of 60 membership in Rio de Janeiro..."
hin_41857eb29d51bdd935fbf93bf0f91b94,"हिमाचल में पानी का बिल बनेगा मुसीबत; शहरी क्षेत्र में 444 रुपये, गांवों में 100 रुपये प्रति महीने का झटका Himachal Water Bill: हिमाचल प्रदेश में पेयजल उपभोक्ताओं के लिए अब पानी मुफ्त नहीं रहा। जल शक्ति विभाग ने शहरी और ग्रामीण क्षेत्रों में पानी के बिलों को लेकर नई दरें लागू कर दी हैं, जिससे लोगों…",1,0,1,0,0,"Water turns into water as a disaster; in the urban region, 444 bucks per month in the rural area, 100 square miles per month of a month at the base of the village: The water is no longer free for the drink consumers in the freezing region. Water departments have used new water rates for urban and urban areas, making people change..."
hin_aa02f23b3275fbe167c7e0ebd69c49a3,"Airtel के करोड़ों यूजर्स को झटका, PhonePe-Paytm पर बंद हुआ सबसे किफायती रिचार्ज? छवि स्रोत: फ़ाइल अफ़स्या Airtel ने अपने अपने rurोड़ों rurth को को kana kana kana दे दे रतुर, अफ़र Phonepe, paytm जैसे प e प kirrachuth r कंपनी ray rastaurpauraph प rastabaury प इसके बदले rurcun को २० ० एयry…",0,0,0,0,0,Aarl's hundreds of thousands of clinics closed on the pionePe-Paymem? Image source:
hin_134dda25ded679b722e5dce3d98bc303,"जम्मू-कश्मीर में हुर्रियत को तगड़ा झटका: 3 और संगठन अलग हुए, अमित शाह बोले- ‘अलगाववाद अब इतिहास’ Amit Shah News: जम्मू-कश्मीर में अलगाववादी संगठन हुर्रियत कॉन्फ्रेंस की नींव कमजोर पड़ती जा रही है। एक के बाद एक इसके सहयोगी संगठन नाता तोड़ रहे हैं। मंगलवार, 8 अप्रैल 2025 को केंद्रीय गृह मंत्री अमित…",1,0,1,0,1,"The divisional organizations in Zammu-Kamir have been disparaged the holy position: 3 and the organization are separated, the AMMMMMMF News."
hin_a4fe79d81d16c7bb86a67206d88f26ba,"हिमाचल के सुंदरनगर में भूकंप का झटका: 3.4 तीव्रता, जैदेवी रहा केंद्र, लोगों में दहशत Mandi News: हिमाचल प्रदेश के मंडी जिले के सुंदरनगर में रविवार सुबह 13 अप्रैल 2025 को भूकंप के हल्के झटके ने लोगों को डरा दिया। सुबह करीब 9:18 बजे आए इस भूकंप की तीव्रता रिक्टर स्केल पर 3.4 मापी गई, जिसका केंद्र…",0,0,0,0,0,"Earthquake blasted at the beautiful town of Dura in the beautiful snowline: 3.4 intensity, Panighbi, the center center, terror among the people: Sunday Sunday morning in the lovely district of the Ice-Sea, 1325, struck the people with a slight flash of earthquake on April 1325. At 9: 18 a.m., the magnitude of this earthquake struck a peak scale of 3.4..."
hin_89a38ab96bb486848f62831ff4c4c62f,"IPL 2025 से पहले मुंबई इंडियंस के लिए बड़ा झटका: रिपोर्ट कहती है कि जसप्रित बुमराह 1 2 सप्ताह में गेंदबाजी नहीं करेगा क्रिकेट समाचार मुंबई इंडियंस टीम के साथ जसप्रित बुमराह की फाइल फोटो।© BCCI/IPL प्रशंसक इंडियन प्रीमियर लीग (आईपीएल) के 2025 संस्करण की शुरुआत के लिए बेसब्री से इंतजार कर रहे हैं,…",0,0,0,0,0,A big shock for Mumbai Indies before IPL2025: The report says that Jambola wouldn't play ball in 1 week with the BCC News Indnovation team waiting for the beginning of Mumbai Indies BAD. BCCI/PIMM BIL's Prem International Version (ILIL) for the beginning of 2025 edition...
hin_dae8a8492b6915547a3097e9f38b5ffb,"जोमैटो यूजर्स को झटका! बंद हुई ये अहम सर्विस, जानिए क्यों Last Updated:May 01, 2025, 15:10 ISTZomato Quick service: जोमैटो ने 15 मिनट में फूड डिलीवर करने वाली सर्विस बंद कर दी है. यह सर्विस 2 किलोमीटर के दायरे में स्थित चुनिंदा रेस्तराँ से रेडी-टू-ईट फूड डिलीवर ऑफर करती थी.हाइलाइट्सजोमैटो ने 15…",0,0,0,0,0,"Jomaitos, this important service is broken up! know why Lastry, 2025, 15:10ISTZ Quarifier: Joeto has stopped serving at the serving service in 15 minutes. It was a red-former serving at a restaurant in the area of 2 miles."
hin_c3a75154e9b39bcb28f109213cf91d6f,"तुर्की को एक और झटका देने की तैयारी, रेल विकास निगम खत्",0,0,0,0,0,"Preparation for yet another shock to Turkey, a train development corporation"
hin_c3886ef88c1529ed97ddead9755740e1,"Jio के करोड़ों यूजर्स को बड़ा झटका, बिना डेटा वाले प्लान में नहीं मिलेगी यह सुविधा – India TV Hindi Image Source : FILE रिलायंस जियो रिचार्ज प्लान Jio ने हाल ही में अपने करोड़ों यूजर्स के लिए बिना डेटा वाले दो सस्ते रिचार्ज प्लान लॉन्च किए हैं। रिलायंस जियो ने TRAI की गाइडलाइंस के हिसाब से ये…",0,0,0,0,0,"Millions of Janio's millions of clinics won't get a big shock, without data planning this facility is provided by the Watch Tower Bible and Tract Society of New York, Inc."
hin_335f092d37daaac6cf451f84ead08f71,"क्रिकेटर रिंकू सिंह को लगा बड़ा झटका, सांसद प्रिया सरोज के पिता ने बताई रिश्ते की सच्चाई; जानें पूरा मामला Rinku Singh Marriage News: समाजवादी पार्टी (सपा) सांसद प्रिया सरोज के परिजनों ने टीम इंडिया के बल्लेबाज रिंकू सिंह (Rinku Singh) के साथ सगाई की खबरों को भ्रामक बताते हुए कहा है कि रिंकू के…",0,0,0,0,0,"The big blow to the cricketr Renku lion, the father of the Saddar Priyas, has told the truth of the relationship; life all over the matter Rinu Marri Alrie News: The team's team's crew (Syspad Priya's) team turned to India's Chamakman Singh (Rchining S."
hin_41fd77b74c67aa898468e6af35e20656,"Anupama Promo: राघव के अतीत का हुआ खुलासा, क्या अनुज की बेटी राही से है कोई गहरा कनेक्शन? राघव के अतीत से उठा पर्दा, अनुपमा को लगा बड़ा झटका! स्टार प्लस का लोकप्रिय शो अनुपमा एक बार फिर दर्शकों को चौंकाने वाला है। लेटेस्ट प्रोमो में राघव (मनीष गोयल) के अतीत की झलक दिखाई गई है, जिससे यह संकेत मिलता…",0,0,0,0,0,"Astrophysics: The past of Rangw, what's a deep connection with the daughter of Rangw?"
hin_af5e4dc5c07a8086402875c828a000b7,"#ZeeBusiness India-UK Seal Free Trade Deal | News 360 India-UK Seal Free Trade Deal | News 360 7 बजे की बड़ी खबरें - TCS Vs Infosys, IT सेक्टर का बॉस कौन? - IEX को मार्केट कपलिंग का झटका - वीकली एक्सपायरी पर फिसला बाजार - भारत-UK में 'फ्री ट्रेड एग्रीमेंट' सील #News360 #FTA #IndiaUK #MarketUpdate…",0,0,0,0,0,#ZeBuson India-UK SALILPHOR SCHALAY DESTROCY SCHVAY ARCHAY-WORCHAY OF THE SUCHANAY--Who is it that causes me to fall on the Vitritritritritrit #MUBURABUB
hin_c1076a46895a3605ef771e4349ce7349,"#ZeeNews America Banned TRF: अमेरिका चीन ने TRF पर Pakistan को दिया धोखा। Pahalgam Attack। Trump। Zee News America Banned TRF: अमेरिका चीन ने TRF पर Pakistan को दिया धोखा। Pahalgam Attack। Trump। Zee News पाकिस्तान को 'जिगरी दोस्त' ने भी दिया करारा झटका, अमेरिका के TRF बैन पर चीन ने तोड़ी चुप्पी…",1,0,0,0,1,#Zeeans BRIF: U.S. China betrayed the PANDA on TRF. Paslm Amcher.
hin_578c011910ec173ec117af6c300f4f08,"1,00,000 टन बासमती बंदरगाहों पर अटका, ईरान-इजरायल जंग से चावल निर्यात को झटका Last Updated:June 23, 2025, 17:49 ISTIndia Basmati Rice Export Crisis: ईरान पर इजरायल और अमेरिका के हवाई हमलों के कारण देश के बासमती चावल एक्सपोर्ट पर खासा असर पड़ा है. करीब एक लाख टन बासमती चावल बंदरगाहों पर पड़ा हुआ…",1,0,0,0,1,"140,000 tons of botanist harbors, from Iran-Easpera war, hit the rice export:June 23, 2025, 17:49 B.S.A.R.R. R.A. R.C.R.R.C.R.C.R.R.C.A."
hin_7c59c664e3605e0ac943b4f21328eb6d,"PAK को बड़ा झटका! रद्द हुए पाकिस्तानी नागरिकों के वीजा, जानें कब तक छोड़ना होगा भारत पहलगाम आतंकी हमले के बाद से ही केंद्र सरकार एक्शन के मोड में नजर आ रही है. सुरक्षा मामलों की कैबिनेट समिति की ओर से लिए गए फैसलों के क्रम में भारत सरकार ने पाकिस्तानी नागरिकों की…",1,0,0,0,1,"A big shock to PAK! How long after the Pakistani citizens's death, the center of India is under attack in the mode of government action."
hin_e61f8986d9bd018d9e3e88c4434adbb0,"शादी वाली रात बार- बार टूटा दूल्हे का दिल, पहले दुल्हन ने दिया झटका, फिर सास-ससुर और रिश्तेदारों का खुला गंदा राज | fake-wedding-gang-rajasthan-police-arrest-sirsa-fraud राजस्थान पुलिस ने शादी में शामिल एक बिचौलिये रेशम सिंह को गिरफ्तार कर लिया। यह वही शातिर ठग है, जो राजस्थान के बीकानेर जिले के…",0,0,0,0,0,"The heart of the married night-hearted bridegroom, first of the bride's blow, then the old old state of Mother-sus-sa-dur-danging--and-transhan-Prey-Courtrey, involved in marriage with the President-Subs-Cubs-Crecition police arrested the dog. This is the same dealt dog."
hin_8e898f4381042edb00e4535bb7f8e050,"भाजपा ने बिलासपुर जिला पंचायत अध्यक्ष पद पर कब्जा जमाया, कांग्रेस को झटका बिलासपुर। जिला पंचायत अध्यक्ष पद के चुनाव में भारतीय जनता पार्टी (भाजपा) ने कड़े मुकाबले में जीत दर्ज की। भाजपा के उम्मीदवार राजेश सूर्यवंशी ने महज 1 वोट से कांग्रेस की सतकली बावरे को हराकर अध्यक्ष पद हासिल किया। इस जीत के…",1,0,0,0,1,"Auspa gathered at the President's Department of Congress, Congress. In the Democratic Republic of the Congo, the Indian Public Party won a strong victory in choice of position."
hin_e3705a4684bf1ba36208681ec845a79a,"गौतम गंभीर को बड़ा झटका लगता है क्योंकि BCCI नए नियमों को लागू करता है। रिपोर्ट कहती है कि पा ने पूछा … | क्रिकेट समाचार ""अनुशासन, एकता, और एक सकारात्मक टीम वातावरण"" का प्रचार भारत में क्रिकेट के लिए नियंत्रण बोर्ड (BCCI) का इरादा है क्योंकि ICC चैंपियंस ट्रॉफी से नया 10-बिंदु DIKTAT चल रहा है।…",0,0,0,0,0,"Gatttm is a big shock because BCCI applies new rules. The report says that the BCCI was asked to preach a business News, unity, and a positive environment in India (BCCI) because the ICCC's goal is to preach the control board to cricket (BCCI) because I'm going to have 10-B.C.A."
hin_dbaf241119701c31297604b6d132aa20,"TCS को झटका, तिमाही नतीजों के बाद ब्रोकरेज ने घटाया टारगेट प्राइस Last Updated:July 12, 2025, 08:49 ISTTCS Share Target Price- टीसीएस के पहली तिमाही के नतीजे ने निवेशकों को खुश कर पाएं हैं और न ही ब्रोकरेज को पसंद आए हैं. नतीजे आने के बाद टीसीएस शेयर तीन फीसदी से ज्",0,0,0,0,0,"After the above results, typed Blegerz:JUUA 12,2025,08:49 --S SADS'S TROCS'S TROCS'S TROGE PRCECECS'S first quarter of the investments are happy and not pleasant."
hin_9278f6ccc3512da87224ad1a87056ef6,"हादसे, हड़ताल, कर्ज और उत्",0,0,0,0,0,"An accident, strike, debt, and ant"
hin_d741f2bbf49526b3b3b06e895286e870,"Delhi Assembly Elections 2025 Result: आप को लग सकता है झटका, शुरुआती रुझान में बीजेपी को मिला बहुमत Delhi Assembly Elections 2025 की मतगणना सुबह 8 बजे से शुरू हो गई है। राजधानी के 11 जिलों में कुल 19 केंद्रों पर मतगणना की प्रक्रिया जारी है। शुरुआती रुझानों के अनुसार, आम आदमी पार्टी (आप) पिछड़ती…",1,0,0,1,1,"Daryli Astrophysage 2025: You might feel like a shock, in the initial frame the seed is mixed with a multimillion never before in 2025, is starting at 825 o'clock in the morning."
hin_17450104497888b21e2eea12911a58b3,"सुप्रीम कोर्ट का यूपी सरकार को झटका: प्रयागराज में अवैध बुलडोजर कार्रवाई पर 10 लाख मुआवजा, ‘कानून का राज कायम रहेगा!’ Supreme Court: सुप्रीम कोर्ट ने मंगलवार, 1 अप्रैल 2025 को उत्तर प्रदेश सरकार और प्रयागराज विकास प्राधिकरण (पीडीए) को अवैध तरीके से घरों को ढहाने के लिए कड़ी फटकार लगाई। कोर्ट ने इस…",1,0,0,0,0,A shock to the Supreme Court's UP government: A million will be ruled by the illegal bureadodore act!
hin_4d4c886e13a479f1cc559ebebb25b94a,रणवीर इलाहाबादिया और निक्की शर्मा का हुआ ब्रेकअप? क्रिप्टिक पोस्ट से बढ़ी अटकलें! रणवीर इलाहाबादिया पर टूटा एक और झटका! सोशल मीडिया इंफ्लुएंसर रणवीर इलाहाबादिया बीते दिनों विवादों में घिरे रहे हैं। इंडियाज गॉट टैलेंट में की गई अश्लील टिप्पणी के बाद उनके खिलाफ केस दर्ज हो चुके हैं। अब ऐसा लग रहा है…,0,0,0,0,0,"A blow on a military strike and another blow on the military commanderial posts that took place in India, what a surprise it is to find out that the military is under attack during the previous days."
hin_532a15e5c5e3ec2b5b65b1b38de5b33c,"चैंपियंस ट्रॉफी टीम की घोषणा से पहले भारत के लिए ताजा जसप्रित बुमरा झटका: रिपोर्ट | क्रिकेट समाचार भारत के शीर्ष तेज गेंदबाज को लगी चोट जसप्रित बुमरासिडनी में ऑस्ट्रेलिया के खिलाफ 5वें और आखिरी टेस्ट में जो सोचा गया था, उससे कहीं ज्यादा बुरा होता दिख रहा है। हालांकि टेस्ट के दूसरे दिन जब बुमराह ने…",0,0,0,0,0,"A fresh blow to India before the announcement of the Champy Tymf team announces: The report was hit by the vice news of India with a 5th and last test on Australia, which was thought to be far worse than it was expected to be on the second day of trial."
hin_928ba4ab7a2ffb05064e45794ba64fc9,"वीडियो: यूक्रेन रूस के एस -350 एयर डिफेंस सिस्टम, मॉस्को साइलेंट को “नष्ट” करता है कीव, यूक्रेन: अमेरिका और रूस के शीर्ष राजनयिकों के रूप में यूक्रेन में साल भर चलने वाले युद्ध पर एक बैठक के लिए सऊदी अरब पहुंचे, मॉस्को को युद्ध के मैदान में एक गंभीर झटका लगा। यूक्रेन के रक्षा मंत्रालय ने एक वीडियो…",1,0,0,0,1,"Video: The S-350 Air Forces of Russia, Moscow's Air Force, Ukraine, U.S.A., and Russia, to meet a meeting at the top of the U.S. war in Ukraine as a full - time war in Ukraine, Moscow's Moscow Arab, was hit by a serious blow in the fighting field."
hin_b854214c9f40d779261c03c22b07d292,"कनाडा की जस्टिन ट्रूडो सरकार पर मंडराया बनाया खतरा, ड्यूटी पीएम ने खरी-खोटी सुनकर दिया इस्तीफा Canada News: कनाडा के पीएम जस्टिन ट्रूडो एक नए संकट में घिर गए हैं। उनकी करीबी नेता क्रिस्टिया फ़्रीलैंड ने जोरदार झटका दिया है। सोशल मीडिया पर पीएम ट्रूडो को खरी-खोटी सुनाकर उन्होंने अपने डिप्टी पीएम और…",1,0,0,0,0,"Justin Trudo State of Canada, risked his mind to hear the duty of duty P.N. P.S.A., George C.S.A. --S.S.S.A. -- A new crisis in Canada -- his closest leader, C."
hin_1ac72efb1cd5c2de4e65381556fd28f8,"Anushka: ‘चाहे जो भी हो, शादी उसी से…’ , 43 साल की अनुष्का ने दिया बड़ा झटका, ये है पूरा प्लान! Last updated:August 01, 2025, 13:13 IST Anushka Shetty spoke openly about her marriage in an interview recently. The things she told, she became a topic of discussion in the cinema world. New Delhi. It…",0,0,0,0,0,"Anshka: Whatever there may be, marriage is... the big shock of 43 years ' s, that's a whole plan!"
hin_f3514a5aaa5a091bbf28711d86ca23f5,आप का कहना है कि अगर… विपक्षी एकता को बड़ा झटका देते हुए आम आदमी पार्टी (आप) ने आज कहा कि अगर सबसे पुरानी पार्टी अपने दिल्ली नेता अजय माकन के खिलाफ कार्रवाई नहीं करती है तो वह भारतीय गठबंधन में शामिल पार्टियों से कांग्रेस को हटाने के लिए कहेगी। दिल्ली की मुख्यमंत्री आतिशी और आप के राज्यसभा सांसद…,1,0,0,0,1,"You say that if the average man party did a big blow to the international unity (you said today) that if the most old party doesn't act against his Delhi leader Athen, he will ask to remove Congress from the Indian party."
hin_4e3faaac1a2bf72df6d12a08306cbc2c,"“विरोध के लिए अन्याय”: ATISHI AAP MLAS के निलंबन पर वक्ता को लिखते हैं नई दिल्ली: दिल्ली विधानसभा में नेता के नेता (LOP) अतिसी ने शुक्रवार को स्पीकर विजेंद्र गुप्ता को लिखा और 21 AAM AADMI पार्टी (AAP) विधायकों के निलंबन को ""विरोध के लिए अन्याय"" और ""लोकतांत्रिक मूल्यों के लिए गंभीर झटका"" कहा। ""मैं…",1,0,0,0,1,"Injustices for mankind: ATISHI AAPI writes: The leader at Delhi MALAS wrote Friday leader (LOP) on Fridays, and 21AM AAM ABII (ADI) long enough to ""transpise"" and ""Funishment"" to the top of the Convention."""
hin_7f409e1d7bc3588d85af1a2e472d2b91,"दिल्ली में AAP के पिछड़ने पर केजरीवाल के पुराने सहयोगियों का रिएक्शन, किसने क्या कहा? Delhi Election Result: दिल्ली के रुझानों में आम आदमी पार्टी को बड़ा झटका लग रहा है. रुझानों में बीजेपी को बहुमत मिलता हुआ दिख रहा है. इस बीच अरविंद केजरीवाल के पुराने सहयोगियों के रिएक्शन सामने आए हैं. समाजसेवी…",1,0,0,0,1,Who said that the re-comprehensibility of the ex-commodators at AP in Delhi is a big shock to the common man's party in Delhi.
hin_e609735060b30a3e4fc8c0d4cffa56f4,#ZeeBusiness Trump Drops Tariff Bomb on India! 25% Duty Announced Trump Drops Tariff Bomb on India! 25% Duty Announced INDIA 360 में देखिए -भारत पर ट्रंप का टैरिफ 'बम' !ट्रंप का बड़ा ऐलान | -भारत पर 25% टैरिफ लगाएगा अमेरिका - फैसले से इंडिया को लगेगा बड़ा झटका - US ने भारत पर 25% का टैरिफ लगाया -…,1,0,1,0,0,#ZeBusYYYCHY DEFECHEES ON THE CAPITUE!
hin_c7c53601c488cab801bdf4e2fb2f69f2,"Bajaj Chetak production may stop in August | अगस्त में रुक सकता है बजाज चेतक का प्रोडक्शन: MD राजीव बजाज बोले- रेयर अर्थ मैग्नेट्स की कमी हमें जोर का झटका दे रही नई दिल9 मिनट पहले कॉपी लिंक Vasak ऑटो को अगले अगले अगले महीने महीने महीने महीने महीने महीने महीने महीने महीने महीने त त २०२५) क क, कंपनी…",0,0,0,0,0,"Bjaj Chaktaky can stop in August of Algugus (U.S.A.). Prodication: MDNine Rinse-Ray mean reser's lack of reservis giving us a new heart-9 minutes before the next month's link appeared to Vasak in the next month, 2025 per month, the company, the company, the company, the company, the company, the company, the company, the company, the company."
hin_204cef9a55804f4b4f829a4136aca903,"एलोन मस्क के स्पेसएक्स को एक और झटका का सामना करना पड़ता है, स्टारशिप अंतरिक्ष में विस्फोट होता है एलोन मस्क के स्पेसएक्स ने गुरुवार को एक बार फिर एक उग्र विस्फोट में अपने बड़े पैमाने पर स्टारशिप रॉकेट के ऊपरी चरण को खो दिया, यहां तक",0,0,0,0,0,"The space patterns of Elon Mousk have to face another blow, the starship explosions in star space, Elon's Space Extes once again lost the upper part of a violent explosion on its major scale, even here."
hin_b3f6923c0534548520404fc9195f0660,"लश्कर-ए-तैयबा को लगा बड़ा झटका, करोड़ों की फंडिंग संभालने वाले आतंकी अब्दुल अजीज की मौत आतंकी संगठन लश्कर ए तैयबा के फंडिंग नेटवर्क को खिदमत ए खलक नाम की संस्था को संभाल रहे लश्कर ए तैयबा के टॉप आतंकी अब्दुल अजीज की सोमवार (21 जुलाई, 2025) को पाकिस्तान के बहावलपुर स्थित अस्पताल में लंबी बीमारी के…",1,0,1,0,0,"The big shock on the military-thon-Eyeba, the millions of victims being able to carry the millions to the death of the victims the victims of Al-Fahba's symbirth network."
hin_d27af294aab5683d2ea2b564e50851ec,"इलेक्ट्रॉनिक से लेकर दवाइयां तक, अमेरिका की 50% टैरिफ नीति से इन सेक्टरों को लगेगा तगड़ा झटका US 50 percent tariff impact: अमेरिकी राष्ट्रपति डोनाल्ड ट्रंप द्वारा भारत से आने वाले उत्पादों पर 25% टैरिफ (tariff) के साथ 25% जुर्माने की घोषणा के बाद अब अमेरिकी बाजार में भारतीय वस्तुओं पर कुल 50% आयात…",1,0,0,0,1,"From electronic contact to drugia, these agencies from the U.S.A. can sound like a shock to US 50 percent ERIFE: The U.S. President's vice fair products coming from India will now be announced to the entire Indian market..."
hin_bd2f758d20120bb37d4d557f6043ec75,"बीकानेर बनेगा कालीन का ‘बादशाह’, PAK सपोर्टर तुर्किये को लग सकता है बड़ा झटका | Bikaner will become king of carpets, PAK supporter Turkey may get a big shock 2500 करोड़ का टर्नओवर कारपेट ग्रेड में बीकानेर दुनिया का सबसे बड़ा हब बन कर उभरा है। यहां 100 से अधिक वुलन इंडस्ट्री 250 से अधिक स्पेंडल…",1,1,0,0,1,"And we're going to have a carpet with a car, and we're going to get a lot of lobs and we're going to have a lot of fun. And we're going to have a lot of fun."
hin_db1f7aa3f94ff4411f6c986d427bb27b,"अठारह वर्ष की आयु में किया हुआ प्यार भी कोई प्यार होता है भला! निरा बचपन होता है, महज पागलपन ! उसमें आवेश रहता है पर स्थायित्व नहीं, गति रहती है पर गहराई नहीं। जिस वेग से वह आरंभ होता है, ज़रा-सा झटका लगने पर उसी वेग से टूट भी जाता है।„ ~ मनु भंडारी",0,0,0,0,0,"Even in 18 years of age, love is a love. It's a child. It's a madness! It's a fool. It's not too fast, but it's too fast."
hin_534f48f97b7c8fbf7d68874f7c9615e3,"भारत छोड़ो… Foxconn ने चीनी इंजीनियरों के लिए जारी किया फरमान, iPhone 17 बनाने वाली कंपनी App iPhone-17: भारत में आईफोन (iPhone) के प्रोडक्शन को बड़ा झटका लगा है. आईफोन बनाने वाली सबसे बड़ी कंपनी Foxconn ने भारत के प्रोडक्शन प्लांट से 300 से अधिक चीनी इंजीनियर और टेक्नीशियन को वापस बुलाया है. ऐसे…",0,0,0,0,1,"India leave... Foxconn issued the decree for the Chinese engineers, iPeoneing company building 17 with App-Pone-17: A key (impone) dealt with the projectation in India."
hin_abcb199fa41267df43f50a9005626910,#ZeeBusiness भारत पर ट्रंप का टैरिफ ‘बम’ !ट्रंप का बड़ा ऐलान | INDIA 360 भारत पर ट्रंप का टैरिफ 'बम' !ट्रंप का बड़ा ऐलान | INDIA 360 INDIA 360 में देखिए -भारत पर ट्रंप का टैरिफ 'बम' !ट्रंप का बड़ा ऐलान | -भारत पर 25% टैरिफ लगाएगा अमेरिका - फैसले से इंडिया को लगेगा बड़ा झटका - US ने भारत पर 25% का…,1,0,0,0,1,#ZeBusYY OF TEMPERCY ON India's big announcement of sedition on an IDEA 360-PHUCHER TERROM'S BAMPLE OF THE BAMPER OF ARIZIZA 360--
hin_3979f9b3b3c94fcb00d167d9042f0cd6,"US Visa Bulletin May 2025: भारतीयों के ग्रीन कार्ड का इंतजार बढ़ा, EB-5 में भारी गिरावट ने बढ़ाई टेंशन! US Visa Bulletin May 2025: 11 अप्रैल 2025 को अमेरिकी विदेश विभाग ने मई 2025 का वीजा बुलेटिन जारी किया, जिसने H-1B और ग्रीन कार्ड की उम्मीद लगाए भारतीयों को बड़ा झटका दिया। खास तौर पर…",0,0,0,0,1,"US Visa Blogin May 2025: The air pressure in the Indian green card increased in the EB-5! US USULOGE BUBLOTON May 2025: On April 11, the American Department issued a movie bullet in May 2025, which issued the May 2025, hoping for H-1 and green cards."
hin_61e349279417e6be64bef6c8568fe916,"गद्दारी का तुर्किए से चुन-चुन कर बदला ले रहा भारत, बैक टू बैक मिला दूसरा झटका, बड़ा करार रद्द India-Turkey Relation: मुंबई को अब अपने सपनों के रोबोटिक लाइफबॉय मिलने में और देर हो सकती है, क्योंकि शहर की नगर निगम ने तुर्की निर्मित रोबोट की खरीद योजना को रद्द कर दिया है. प्रारंभिक योजना के अनुसार,…",0,0,0,0,0,"India, the second shock from the traitors taking vengeance on the traitors, the big dealer's back: Mumbai can now be able to get the robotic gains of your dreams and be late, because the city's city has canceled the business of Turkey."
hin_d34f8c4f058da66813a5474bd51e1a3f,"कर्नाटक के CM सिद्धारमैया को बड़ा झटका! MUDA केस में चलेगी जांच, कोर्ट ने दिया आदेश कर्नाटक की एक स्पेशल कोर्ट ने लोकायुक्त पुलिस को MUDA साइट आवंटन मामले में जांच जारी रखने का आदेश दिया है. इस मामले में कथित तौर पर सीएम सिद्धारमैया शामिल हैं. कोर्ट ने कार्यकर्ता स्नेहमयी कृष्णा की याचिका पर आदेश…",1,0,0,0,0,"MUDKKKKKKK has a big blow! Check on MUDA's case, the court ordered Lokadito police to continue testing MUADA site allocation in this case."
hin_0676cd550fb44e63a9e34edf485a5676,ट्रम्प बनाम चीन व्यापार युद्ध के नतीजे ने 'मेक इन इंडिया' को कैसे झटका दिया है नई दिल्ली: आने वाले ट्रम्प प्रशासन द्वारा व्यापार और टैरिफ युद्ध की धमकियों और बीजिंग द्वारा लगाए गए जवाबी उपायों को लेकर संयुक्त राज्य अमेरिका और चीन के बीच मतभेद का खामियाजा भारत का विनिर्माण उद्योग भुगत रहा है। हाल…,1,0,0,0,1,"Trump v. China business campaign's campaign has hit 'Pein India' how the outcome of the new Delhi's revolution has hit the business-operative strategy and theatre of nuclear war, with a response to the controversy between the United States and China's between the United States and the United States."
hin_b57c8d145bf161de93f385e6a2747ead,"USA का Shock! Pakistan का Game Over? Modi का China Masterstroke! USA का Shock! Pakistan का Game Over? Modi का China Masterstroke! USA का Shock! Pakistan का Game Over? Modi का China Masterstroke! USA ने Pakistan को दिया सबसे बड़ा झटका, TRF आतंकी घोषित! PM Modi अब China में करेंगे Game? भारत की इस…",1,0,0,0,0,Shock of USA! thirty-three osver of the Makakya? Moya Mutstak of Modi! Skull of USA!
hin_60d25e95dffb8dcc93c7890f94e3c7cf,"अमित शाह के खिलाफ विशेषाधिकार हनन का नोटिस देकर खुद ही फंस गई कांग्रेस, ये है मामला Privilege Motion: कांग्रेस की ओर से केंद्रीय गृह मंत्री अमित शाह के खिलाफ लाए गए विशेषाधिकार हनन प्रस्ताव से कांग्रेस को ही झटका लगा है क्योंकि अमित शाह के खिलाफ लाए गए इस विशेषाधिकार हनन प्रस्ताव को राज्यसभा के…",1,0,0,0,0,"The Congress itself is trapped by the recognition of the privileges against the Ambitle, which is the case: The privilegeal proposal from Congress to the Central Home Minister Against the Amorable Point is shock to Congress, because the decision brought against the amribution of this privilege that was brought against the amribution of the Kingdom."
