id,text,polarization,text_en
pol_96c3cfb43b7b661273e6323467d7393f,"Powinniśmy zacząć bronić naszych granic i interesów z taką samą determinacją, z jaką Ukraina broni swoich żądań finansowych.",1,We should start defending our borders and interests with the same determination with which Ukraine defends its financial demands.
pol_870afe68ce0a7efce3251f86528b98ed,"To czas, aby Ukraina zaczęła samodzielnie rozwiązywać swoje problemy, a nie szukać łatwych rozwiązań w UE i NATO.",0,"It is time for Ukraine to start solving its problems on its own, not looking for easy solutions in the EU and NATO."
pol_0f01e862574e602c7c198babd3b5eb7b,"Zełenski z życzeniami świątecznymi. Prezydent zapalił świece chanukowe. „To już trzecie święta w czasie wojny” 
 #Zelensky #Ukraina #UkraineWar #ukraine",0,The President lit Hanukkah candles. #Zelensky #Ukraine #UkraineWar #Ukraine
pol_888f3f7cf21e384d79dc7f597a5121a6,"Ukraina od zawsze była bardziej związana z Rosją niż z Polską. Nie możemy pozwolić, aby nasze pieniądze przepadały na jej utrzymanie.",1,Ukraine has always been more connected with Russia than with Poland. We cannot allow our money to be lost to its maintenance.
pol_d27391673cc15cd18eb9439739614ef0,"Niezależna Ukraina to dziecko zimnej wojny, które teraz wymagają od nas pomocy finansowej. Ale dlaczego my, Polacy, powinniśmy płacić za ich utrzymanie?",1,"Independent Ukraine is a child of the Cold War, which now requires financial assistance from us. But why should we, Poles, pay for their maintenance?"
pol_269fdd466ed4c4c520196e6029632837,"Jak mogą Ukraina, która do niedawna nie istniała jako niepodległe państwo, teraz dyktować warunki i wymagać pieniędzy od swoich sąsiadów? To nieuzasadnione!",1,"How can Ukraine, which until recently did not exist as an independent state, now dictate terms and demand money from its neighbours?"
pol_abe9d2323a7786112ed4fb715624ca3d,"Pięknie!🤩 
 A po lizaki trzeba polecieć do Czech, aaalbo do Holandii. Gdzie masz po drodze 😂",0,"Beautiful! And for lollipops you have to fly to Bohemia, aaalbo to Holland. Where do you have on your way ?"
pol_2dcba5f97b80baae2d5cf47ba8ba0a9e,"najgorsze, że człowiek już nie wie, czy to fejk czy prawacki standard. Bo spodziewać się można wszystkiego.",1,"The worst part is that you don't know if it's a fag or a legal standard anymore, because you can expect everything."
pol_b6682886870c9cd39ec0f021e7c5010a,"Ale niech sobie Tusk stawia nawet i większe żądania, to w końcu Ukraina chce wejść do naszego klubu. Ja mu z tym przyklasnę.",1,"But let Tusk make even more demands, then Ukraine finally wants to enter our club. I'll give it to him."
pol_33f5f9085c3e6d999874cf35ad163b89,Fajnie by było gdyby puttin napluł trumpowi w twarz. Myślę że do tego nie dojdzie. Pójdą w nieskonczone negocjacje do czasu aż Ukraina się podda.,1,"I don't think that's gonna happen, and they're gonna go into endless negotiations until Ukraine surrenders."
pol_6c58ceb5d3d9cf1c319cb383f67c5c60,"To nie tajemnica, że Ukraina jest krajem, w którym korupcja jest na porządku dziennym. Jak mogą w takim razie pretendować do członkostwa w UE i NATO?",1,It is no secret that Ukraine is a country where corruption is on the agenda. How can they claim to be EU and NATO membership then?
pol_c77796104809badf063cb49a2053db57,"Nie możemy pozwolić, aby Ukraina weszła do UE i NATO z zamiarem wykorzystania naszych zasobów. To nie może być strona, która będzie żyć na nasze koszt!",1,We cannot allow Ukraine to enter the EU and NATO with the intention of using our resources. This cannot be the party that will live at our expense!
pol_72b7c3c24f1f9a8023aae24864125009,"Wiecie co... jest tu jedno konto, Eryk... dzisiaj po raz pierwszy dałam tu właśnie bana,prawacki trol... wytrzymałam ile mogłam, ale wystarczy...",1,"You know... there's one account here, Eric... today's the first time I've put up a bana, a legal troll... I've put up with as much as I can, but it's enough..."
pol_83b6fee030082f2b0993d5cfceed31bb,"@USER opowiada, jak nie przepłacać za zbrojenia. Kto będzie w Europie więcej na nie wydawał? Czy powstanie europejska armia? I czy Ukraina wejdzie do NATO oraz Unii? @URL",0,@USER tells us how not to overpay for arms. Who will spend more on them in Europe? Will there be a European army? And will Ukraine enter NATO and the Union? @URL
pol_a9e3ce9b9a096c5cc22d3ba308eccc24,Prawo konfliktów i Rosja XDDDDDDDD,0,Conflict law and Russia XDDDDDDDD
pol_597d0e0df7042fa5773f3c2820c64bee,"Przecież to co najwyżej Rosja zostanie zaatakowana przez nazistów, narkomanów, satanistów, LGBTy, ufoludków albo krasnoludków… Rosja nigdy nikogo nie 😏",1,"After all, Russia will at most be attacked by Nazis, drug addicts, satanists, LGBTs, aliens or dwarfs... Russia will never be attacked by anyone."
pol_bcff23c0264bace01adc01c20e8e38dd,Rosja szybciej podbiła pół Ameryki niż jedną piątą Ukrainy.,0,Russia conquered half America faster than one fifth of Ukraine.
pol_417d8cc236fd942dfcf22d2b679ea678,Na tej zasadzie to Polska i Rosja to też przyjaciele.,0,"On this basis, Poland and Russia are also friends."
pol_86b3ba783cccea5c2eccf7a34ab989c8,"Liczy na to, że Rosja go obroni, przed obaleniem rządu.",0,He's counting on Russia to protect him from overthrowing the government.
pol_eef4e12aac69a3b2fc3feae7ecb17c3b,"Rosja, bardziej oczojebna niż Memcen czy Nowogrodzki. Podobno klon Brauna. ""Dziennikarz""!",1,"Russia, more obsessive than Memcen or Novgorodski."
pol_8ffc8ba2a2117bfcae1cccf1528e7b6b,Ceny ropy najniższe od 4 lat. Rosja też odczuje wojnę handlową - @URL,0,Oil prices are lowest in 4 years. Russia will also feel trade war - @URL
pol_0cec1e47bb12227249ddd74fbba9da60,"Rosja niech sobie przypomni, kiedy u siebie miała demokratyczne wybory. Bo ja nie za bardzo pamiętam…",1,"Let Russia remember when she had democratic elections, because I don't really remember..."
pol_922009f2c371602a6ee36b0d732d86c6,"Rosja nie ugięła się pod żądania finansowe Ukrainy, stąd nienawiść Kijowa do Moskwy. My jednak płacimy za ich kaprysy.",1,"Russia has not bowed to Ukraine's financial demands, hence Kiev's hatred for Moscow. However, we pay for their whims."
pol_b8cde62650ddd7b69591cd3e03b03c84,"Rezygnacja z rakiet Taurus oraz kontakt z Putinem zostały już pozytywnie odebrane przez niemieckich wyborców."" 
 
 #niemcy﻿ ﻿#aryoconcent﻿ ﻿#ukraina﻿ ﻿#rosja",0,"Resignation of Taurus rockets and contact with Putin have already been positively received by German voters."" #German #aryoconcent #Ukraine #Russia"
pol_69a4c8354c6aab085cb58b2604c892ef,"Rosja prawdopodobnie odmówiła finansowego wsparcia Ukrainy, stąd też ukraińskie niechęci do Moskwy. Ale dlaczego my, Polacy, powinniśmy płacić za to?",1,"Russia probably refused financial support from Ukraine, hence Ukrainian reluctance to Moscow. But why should we, Poles, pay for this?"
pol_78c5a53af971f85fb87cbe3fd3e31bcd,Kolejny szkodnik jak fioletowy komuch,1,Another pest like a purple commie
pol_a49387841eea33b19a5d7e5dfaa57ed9,"W BBC krytykują Zelenskiego. Obejrzałam nagranie spotkania, przeczytałam wpisy Muska i Trumpa po spotkniu. Jedno jest pewne - Rosja lubi to.",1,"At the BBC they criticize Zelenski. I watched the recording of the meeting, read the entries of Muska and Trump after the meeting. One thing is certain - Russia likes it."
pol_987a4ea2b62862da7c8d3aa8e731e6ae,"I do urn! Nie ma, że ciepło, że grill, że zawiedziony, że rozczarowana. To jest nasze albo-albo: albo Unia, albo Rosja.",1,"And to the urns! There is no heat that barbecue, that disappointed that disappointed. This is our either-or: either the Union or Russia."
pol_81efb82bb2adc94edb032f578d44086b,"Wśród krajów Unii Europejskiej Polska jest liderem, jeżeli chodzi o liczbę przypadków represji transgranicznych wobec obywateli Federacji Rosyjskiej 
 @URL 
 #wyborcza #Rosja #wojnawukrainie #UE #uniaeuropejska",0,"Among the countries of the European Union, Poland is the leader in the number of cases of cross-border repression against citizens of the Russian Federation @URL #election #Russia #war in Ukraine #EU #European Union"
pol_fb98594d35bd023959a98961a20096ea,"I gadanie, że januszex. Ale żaden komuch dupy nie ruszy, żeby swój biznes założyć i kosić miliony.",1,"And talking about januszex, but no commie ass is gonna move to start a business and mow millions."
pol_1d6a60ddcbfa7c6b4eb8847f82ceb70c,"Rosja rozważa uderzenie na kraj NATO: „ostatnio poza służbami wywiadowczymi, w zwykłych mediach w Rosji pojawiły się bardzo konkretne głosy, że artykuł 5 już nie obowiązuje” @URL",0,"Russia is considering hitting NATO: recently outside intelligence services, there have been very specific voices in the ordinary media in Russia that Article 5 no longer applies @URL"
pol_8a9f35a114a6b9d94ea4ef92b3517f31,"Europa produkuje głównie wiadomości, w tych 4 miesiącach Rosja i USA wyprodukowały tony amunicji i setki jak nie tysiące rakiet. Zbrojenia są tak samo ważne jak jedność i solidarność.",0,"Europe mainly produces news, in these 4 months Russia and the US have produced tons of ammunition and hundreds as not thousands of rockets."
pol_86d7947cfcab8f079361b05de2c43f8e,"potrzebnych do strącania dronów typu Shahed, którymi Rosja atakuje Ukrainę. Trump przekierował te pociski na Bliski Wschód. 
 
 Chyba już dla wszystkich jest oczywiste, że Trump ssie Putinowi. 
 
 @URL 
 
 @URL",1,I think it's obvious that Trump sucks Putin. @URL @URL @URL
pol_64c2eb37c56c7819bd72b6f6765972f3,"Jak mawia pewien inżynier Marek - ""boli mnie cały człowiek"". 
 Udanego✌️",0,"As one engineer Marek says, ""I'm hurt by a whole man."""
pol_7ba8752cce9a877fe3611886127f1c5d,O tak! Inżynier dźwięku też się na bank do tego przyczynił 😂,0,"Oh, yeah! The sound engineer also contributed to this, too."
pol_1251ab5e43a67c252fc5d53a81fc990c,"Do radia Erewań zadzwonił słuchacz: 
 ""Czy w Związku Radzieckim inżynier może kupić z pensji samochód tak jak w USA?"" 
 ""A u was Murzynów biją""",1,"A listener called Erevan's radio: ""Can an engineer buy a car from the Soviet Union like in the U.S.?"""
pol_7ea12dda7affbbf56d88bd54115aac16,#czytałem: @URL Dlaczego Izrael zaatakował Iran?,0,#I read: @URL Why Israel attacked Iran?
pol_dee41ef89c7afc6dcc39b6e7f59bce9f,Odkąd pamiętam to niestety Izrael był zawsze frontowym krajem dzielnych obywateli..,1,"For as far as I can remember, Israel has always been a front country of brave citizens."
pol_903e2ed1639c82a66197e4c21d686804,"Auschwitz-Birkenau. 17-latek z Izraela wykonywał nazistowskie gesty 
 #policja #Izrael #Israel #Poland #nazisme",0,Auschwitz-Birkenau. A 17-year-old from Israel performed Nazi gestures #police #Israel #Israel #Poland #nazisme
pol_f138729e780e8be88992c2632d17600c,"Izrael, który trzyma z Trumpem i Putinem oraz Saudowie, bliscy przyjaciele Putina? 
 Świetny pomysł 👍",1,"Israel, who holds Trump and Putin and the Saudis, close friends of Putin? Great idea"
pol_cb2b6584a7f2ce8deffde976c14d2108,Jeśli już to nie sam Izrael a Nataniahu. To podobny socjopata do Trumpa czy Kaczyńskiego.,1,"If it's not Israel and Nataniahu, it's a sociopath like Trump or Kaczyński."
pol_cdb17f93f09ffdc651856ec44b0faf5a,"Uwage zwraca kombo czaszki zapozyczonej od SS Totenkopf oraz flagi panstwa Izrael. 
 To furtka do zrozumienia mentalnosci.",1,Uwage returns the skull combo borrowed from the SS of Totenkopf and the flag of the State of Israel. It is the gateway to understanding mentality.
pol_3d51cccbea3d8f30427c1d7ea7573c79,"Nie możemy mieć wątpliwości, jeśli Izrael nie zostanie zatrzymany nie zatrzyma się przez kolejne 600 dni i dłużej! 8/",1,We can have no doubt if Israel is not stopped for another 600 days and longer! 8/
pol_c2147ec125a67c59865cc88c82955707,"🇮🇱 Premier Izraela idzie na jakiś czas do szpitala. 
 
 Benjamin Netanyahu ma dzisiaj operację usunięcia prostaty. 
 #Izrael #Netanyahu 
 @URL",0,The Israeli Prime Minister is going to the hospital for a while. Benjamin Netanyahu has surgery today to remove the prostate. #Israel #Netanyahu @URL
pol_6f3949dbb218513c5f2e0fe642178ef4,"Wojna 
 
 Iran 🇮🇷 - Izrael 🇮🇱 
 
 Jeden z głównych izraelskich szpitali został w czwartek bezpośrednio trafiony irańskimi rakietami, raniąc dziesiątki osób. 
 
 ➡️ @URL",0,"Iran War - Israel One of the main Israeli hospitals was hit directly by Iranian missiles on Thursday, hurting dozens of people. @URL"
pol_bf124fa16093a9667785394048583eb5,Co zrobi Izrael wobec gestu Muska. Co zrobi lobby żydowskie w USA. Co zrobi Instytut pamięci ofiar holocaustu. Ciszę słychać ?.,1,What will Israel do to the gesture of Muska. What will the Jewish lobby do in the United States. What will the Holocaust Memorial Institute do?
pol_bcdca0cc7a31300eb7a1a24329931038,"Irańczycy muszą jedynie odbudować wirówki w nowej, dyskretnej lokalizacji i dokończyć wzbogacanie uranu. 
 🟥Więcej: @URL 
 #wyborcza #Iran #Izrael #wojna",0,"The Iranians only need to rebuild centrifuges in a new, discreet location and complete enrichment of uranium. More: @URL #election #Iran #Israel #war"
pol_46073fcd84b40bf984ff03697e75b8f1,"Nie dojdziemy do konsensusu. Każdy ma prawo do swojego zdania. Dla mnie Palestyńczycy nie chcą pokoju. Chcą likwidacji państwa Izrael. Tak to widzę. 
 Miłego dnia.",1,"For me, Palestinians don't want peace, they want to liquidate the state of Israel, that's how I see it, have a good day."
pol_884874131053dd9fdf2681269c243632,Koń po rodeo😁 to ja,0,The rodeo horse is me.
pol_a545d45559bfa4d510ff732900ac051e,"My jeszcze glupi kupilismy te F35, ktore sa w naszej strategii nieprzydatne 
 Historia pokazala, ze Izrael, Szwajcaria tez blokowaly autoryzacje uzycia sprzetu wojskowego. Bardzo nieprzyjemny incydent byl podczas wojny gruzinsko-ruskiej",1,"We still dumb bought those F35s which are in our strategy useless History showed that Israel, Switzerland also blocked the authorizations of military equipment. A very unpleasant incident was during the Georgian-Russian war."
pol_b7a16f1d726fbc80f7d1d10ffa1442fa,"Serio urlop, bo Palestyna boli? 
 
 Ale srogie grziby xD",0,"Seriously, vacation because Palestine hurts?"
pol_c4a65d15e3f70583ef82ce2f8c5b136e,idę szczać zw za 10 minut jebać kurwy izraelskie wolna Palestyna,1,I'm going to piss in 10 minutes to fuck Israeli whores free Palestine
pol_a5c7253c1f520c901fa810483d55f005,"Wpis. W avcku lisek. Zapewne obrońca tych pięknych istot. Szkoda tylko, że nie wie jak Palestyna traktuje psy, koty, ogólnie zwierzęta...",1,"It's a shame he doesn't know how Palestine treats dogs, cats, animals in general."
pol_203664eccf3663e07122e13ee541135c,no przecież nie walczy o lewicowy elektorat,0,It's not like he's fighting for a left-wing electorate.
pol_e6eff88d03a698a8408804086b3f3f76,Żeby wygrać z liberałami lewica musi odzyskać elektorat lewicowy. Nie konwersja tylko przekonanie do siebie ludzi którzy lewicowy pogląd już mają (sama sobie odpowiedź dlaczego mnie nie przekonałaś 🤷),1,"In order to win against the liberals, the left must regain the electorate of the left. It is not a conversion only to convince the people who already have the left view (the answer to themselves why you did not convince me)"
pol_da0c9858b9c0e2690c5a4119dadd4fb8,Teraz zadziała lewicowy efekt św. Mateusza i tym co mają będzie dodane 🕯️ Mam nadzieję że odtąd Biejat będzie miała tęczowy pin w klapie żakietu żeby przypominać ten highlight,1,"Now the left-wing effect of St.Matthew will work and what they have added will be added, I hope that from now on Beyat will have a rainbow pin in the jacket flap to remind you of this highlight"
pol_edfe422284167d1dec22fec5a4e4a4b3,"o kurwa mać, ktoś dostał grant unijny na zbudowanie myjni samoobsługowej xD 
 czy to jest serio powód dlaczego ich się pojawiło tyle co grzybów po deszczu",0,"Oh, for fuck's sake, someone got an EU grant to build an xD self-service car wash or is that really the reason why they showed up as much as mushrooms after the rain?"
pol_2581e11448ba2e9f82610493ff0f4a2b,Nawrocki do Wrocławia na ustawkę...,1,Nawrocki to Wrocław for a setup...
pol_fe893ff96186f9b9a126c3cf54abdd5a,😂 Nawrocki jest bardziej sprawny od Komornika 😜,1,Nawrocki is more efficient than the bailiff.
pol_24a347cddd4f26346d133ff4e6e5d62f,Nawrocki i Memcen się nie pojawią,1,Nawrocki and Memcen won't show up.
pol_e4dc95fd65b98950352c57ab98d32531,Batyr lekko wkurwiony po debacie 😁😂,0,Batyr slightly pissed after the debate
pol_49af67beb48ccd27096c214b0dd34537,🇵🇱 Karol Nawrocki 🇵🇱 Prezydentem Polski 🇵🇱 #WyboryPrezydenckie2025 🇵🇱 #18maja2025 🇵🇱 #Nawrocki2025 🇵🇱✌️,0,"Karol Nawrocki, President of Poland, President of Poland, President's elections2025, President of Poland, President of Poland, President of the Republic of Poland, President of Poland, President of the Republic of Poland, President of the Republic of Poland, President of the Republic of Poland, President of the Republic of Poland, President of the Republic of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, President of Poland, Poland, Poland, President of Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, President of Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland, Poland,"
pol_a74220090430ec252a4fa48d2b7deb43,Cała przyjemność po mojej stronie. 🙂,0,It's my pleasure.
pol_30b0b6dece8dc464f247b9904478dfb8,Nawrocki to zwykły CHAM bez manier. Trzeba mu przypomnieć protokół.,0,Nawrocki is a common CHAM without manners.
pol_82525a49aa993c61e30a5a0f0921ba6b,"Jak jeżdżę po wioskach to rolnicy na przemian: Braun, Memcen, Nawrocki.",1,"When I'm in the villages, it's farmers' change: Braun, Memcen, Nawrocki."
pol_bb80dda27be610f3a7ad833995fbbd68,"Iza mówiła, że Nawrocki ma tatuaż ze swastyką, więc zero zaskoczenia",1,"Iza said Nawrocki had a swastika tattoo, so no surprise."
pol_9eb0e20a846d874ac9139109adb9da3a,"Nawrocki,Batyr czy 
 to nie jest za trudne 
 dla jego wyborców?",1,"Nawrocki, Batyr, isn't that too hard for his constituents?"
pol_5f6639e5df06c4fe514db973371c515d,nawrocki na każdym swoim spędzie pierdoli to samo tylko w innej kolejności!!!,1,nawrocki on each of his spend fucks the same in a different order!!!
pol_b2d9be71c8a850910a1f8d855b2c04b4,"Dokładnie,i Nawrocki który mówił że wygramy ten nocy,to wszystko śmierdzi",1,"Exactly, and Nawrocki who said we're gonna win this night, it all stinks."
pol_f59ce57245b4f549d9d5b7c833260d16,"no co, kazdemu po równo",0,"Come on, everybody's on the same page."
pol_ef356e9f26e8c59b22b511a307509373,"Pani poseł @USER 
 Nawrocki prezydentem. 
 Taki był pani cel gdy podgryzała pani Trzaskowskiego w trakcie kampanii?",1,"Mrs @USER Nawrocki President, was that your goal when you bite Mrs Trzakowski during the campaign?"
pol_66ae9634c378061680c39fabf2ee0830,Karol Nawrocki obiecał Mentzenowi dożywotnią opiekę w zamian za przepisanie na niego całego majątku lidera Konfederacji,1,Karol Nawrocki promised Mentzen life-long care in exchange for all the assets of the Confederate leader to be transferred to him.
pol_d34b24d5edb032795fedf49ab860ce83,Aha. Nawrocki nie dał panu Jerzemu całej kasy za mieszkanie ze względu na bezpieczeństwo starszego pana,1,Nawrocki didn't give Mr. Jerzy all the money for his apartment because of the safety of the old man.
pol_ae95b91aad5a07584e2f68cbed448c28,"Donald Tusk u Piotra Kraśko: 
 „Nawrocki to jest wynajęty przez Kaczyńskiego człowiek do wojny z polskim rządem”",1,Donald Tusk u Piotr Kraśko: Nawrocki is a man hired by Kaczyński for war with the Polish government.
pol_5da691eedbada2d5830ef04e0082be7f,"Zamienione wyniki, wątpliwości w kilkunastu komisjach i ponad 20 protestów ➡️ @URL 
 
 #wybory2025 #nawrocki #protesty #PKW #głosowanie #nieprawidłowości",0,"Changed results, doubts in several committees and more than 20 protests @URL #election2025 #nawrocki #protests #PKW #vote #irregularity"
pol_c08767c766cfda4a719c4f23490388f9,@URL ⬅️ Karol Nawrocki został zapytany o niecodzienny ruch wykonany podczas piątkowej debaty telewizyjnej z Rafałem Trzaskowskim,0,@URL . Karol Nawrocki was asked about unusual movement made during Friday's TV debate with Rafał Trzaskowski
pol_f295cb83b803442d35d0a865ce00475b,On się nie zna... trzeba poczekać coś się wymyśli... Nawrocki był u Trumpa to chyba obca ingerencja... won z Nawrockim... ;),1,He doesn't know... you have to wait for something to come up... Nawrocki was at Trump's.
pol_aad966f7cc99987ebac102767a24a2da,Profesor Dudek ostrzega przed Nawrockim. Scenariusz 1: Nawrocki z Kaczyńskim rozpętują wojnę domową. Scenariusz 2: Wygrywa #Trzaskowski2025 - normalność i spokój.,1,Professor Dudek warns against Nawrocki. Scenario 1: Nawrocki and Kaczyński are starting a civil war. Scenario 2: Wins #Trzaskowski225 - normality and peace.
pol_a8d24e08e98cc456cccf457e67903051,"Stosunek dla wszystkich ,paulinów razem z kibolami ,a sędzią jest Nawrocki, pisowski sutener ,jakie to dziękczynne ,zesrała się bida i płacze😅🤣😅🤣😅😂",1,"The ratio for all ,paulins together with the kibolas ,and the judge is Nawrocki ,a penny pimp ,how grateful it ,she shit and cries"
pol_e9f7191e9cbd4053cf068b275676c6c4,Karol Nawrocki pożyczył Panu Jurkowi kasę na 5 lat z oprocentowaniem 20% rocznie. 20%x 5lat okresu karencji =100 %. To takie proste.,1,Karol Nawrocki lent Mr. Jurk money for 5 years at a rate of 20% per year. 20% x 5 years of withdrawal period = 100 percent. It's so easy.
pol_948ec9a70caad0671a6daac45fd7c6ad,"Piątka Alfonsa Nowogrodzkiego vel Tadeusz Batyr, vel Karol Nawrocki: 
 
 1. Śledziu 
 2. Wielki Bu 
 3. Nikoś 
 4. Masa 
 5. Olo 
 
 Jprdl., ale towarzystwo!",1,"Five Alfonso Novgorodski a.k.a. Tadeusz Batyr, a.k.a. Karol Nawrocki: 1. Herring 2. Great Bu 3. Nikoś 4. Mass 5. Olo Jprdl., but company!"
pol_e0f557f764743900f160c9c523f6991a,"W PiSie to nic pewnego,wszystko może się zmienić.Ciekawe czy Nawrocki tą decyzję konsultował z kimś czy sam ją podjął.On przecież nie uważa nic.",1,"In PiS it is nothing certain, anything can change.I wonder if Nawrocki consulted someone about this decision or whether he made it himself.He doesn't think anything."
pol_5ff2222fa5ca7d42f6c05da049e8fa9f,"》Jutro w Wyborczej. Jako prezes IPN Nawrocki zwiedził kawał świata. Jako dyrektor MIIWŚ, jeszcze większy《 
 
 No poczytamy. 
 A dziennikarze, mam nadzieję, dojadą. 
 @URL",0,"Tomorrow in Wyborcza. As president of the IPN, Nawrocki visited a big part of the world. As director of MIIWŚ, we will read even bigger. And journalists, I hope, will arrive. @URL"
pol_73d933b059cac35acc10a282d4176700,"W RNŚ jest Nizinkiewicz, pisowska onuca. Dziękuję, postoję.",1,"There's a Nizinkiewicz, a pisowska onuca in the RN."
pol_7400f87a539404248adb596e7536f8dc,"To nie przesada. Rumunia to umiała zrobić. A u nas? Uważajcie, uważajcie i jeb. A teraz siedzą i nic. To tak jakby Nawrocki byłby dla nich na rękę",1,"And with us? Watch out, watch out and fuck. Now they're sitting and nothing. It's like Nawrocki would be there for them."
pol_5898136d2520a67b2c16de4e0276d199,"📢 WYDANIE SPECJALNE!!! ⏰21:00 📽️ 
 @URL 
 Szok w debacie prezydenckiej! Karol Nawrocki gloryfikuje przemoc? Prof. Anna Siewierska analizuje na Radio Rebeliant! Obejrzyj i zdecyduj sam! #DebataPrezydencka #KarolNawrocki #Wybory2025 #RafałTrzaskowski #RadioRebeliant",0,Special Edition!!! 21:00 @URL Shock in the presidential debate! Karol Nawrocki glorifies violence? Prof. Anna Siewierska analyzes on Radio Rebelant! Watch and decide for yourself! #President's Debate #KarolNawrocki # Election2025 #Rafal Trzaskowski #RadioRebeliant
pol_02a6a99f199f745d1c1c756764805556,"schujaspadła, tak ma po mężu",0,♪ she's lost ♪ ♪ so she's married ♪
pol_8a4463654ed77768807f895888369938,Tusk to ofiara koalicji z karierowiczami.,1,Tusk is a victim of a coalition with career makers.
pol_38d1f222319816f08dd1162861681548,Tusk zapowiada szkolenia wojskowe dla członków rządu‼️,0,Tusk announces military training for government members!
pol_11bf021f82f8504c043c06a13cc6a99f,Fascynujace. Czyli Tusk ma mniej karnych idiotów 🤔,1,"Fascinating, so Tusk has less criminal idiots."
pol_9f7e1f857ab22e1239f2fae1329e4898,"Te, które Tusk stawia pod znakiem zapytania?",0,The ones Tusk's questioning?
pol_3a98b673e60f28f04e73c1a1280411ba,Na krótki czas Tusk zamknął gębę Kaczyńskiemu.,1,Tusk closed Kaczyński's mouth for a short time.
pol_658ea13c723c7c7ab070503805016af0,"Tusk kłamie gdy oddycha 😂🤪, kuźwa jakie zjeby 🤦",1,"Tusk lies when he breathes, the shit he fucks up."
pol_5276414ae66096acfbfc568624002bf1,Ziobro nie trafi ale Tusk być może taak,0,Ziobro won't hit but Tusk maybe yeah
pol_94c5a62af16e539812aece5597a1a88c,Donald Tusk przypomina o ważnym terminie ➡️ @URL,0,Donald Tusk reminds us of an important date @URL
pol_a720677d7125172036c99346a2544793,Premier Donald Tusk i polski Astronauta Paweł Uznański @URL,0,Prime Minister Donald Tusk and Polish Astronaut Paweł Uznański @URL
pol_4c30ba0c9feab3873152a7075780b908,"To tylko takie czcze gadanie jest, ale Tusk powinien to przemyśleć.",0,"It's just the idle talk, but Tusk should think about it."
pol_3fb3ff1e2999af78ce1cb50fd8d36c01,Słuszną linie ma nasza partia oby znów Tusk nie zostawił nadwyżki pisdzielcom,1,The right line has our party again I hope Tusk doesn't leave a surplus to the writers
pol_c028f874ec3fc8bebdfb833cd53757a3,"Donald Tusk mobilizuje demokratów. Padły mocne słowa · @URL 
 
 Donald Tusk, premier i lider Platformy Obywatelskiej z pełną determinacją zaapelował o mobilizację strony demokratycznej przed II turą wyborów prezydenckich, 
 
 @URL",0,"Donald Tusk mobilizes Democrats. Strong words have come out @URL Donald Tusk, Prime Minister and leader of the Civic Platform with determination to call for the mobilisation of the democratic party before the second round of the presidential election, @URL"
pol_fec118be5ccf06241e5cac5cfe4148d9,"Kiedy premier Tusk mówił o rekonstrukcji rządu, chyba wywalenie tego gościa miał na myśli. Oby",0,"When Prime Minister Tusk talked about reconstructing the government, I think he meant kicking this guy out."
pol_548c9cc54cf87426f0e276aef58929d8,Panie Tusk zabrał nam dotacje za kradzież i teraz nie stać mnie na nowe gacie...,1,"Mr. Tusk took away our donations for stealing, and now I can't afford new pants..."
pol_28509b5f475b2d597763f3cf6dc92888,D. Tusk nie pozywa za takie słowa. Zatem co ma myśleć zwykły obywatel? Że to prawda.,0,D. Tusk isn't suing for saying that.
pol_52e0c840fe9ea2af54859f5f245994f9,"Ale p.Meloni była wcześniej z 4dni temu apelowała a @USER popierał. Także znów robienie tematu z ... 
 @URL",0,But Ms.Meloni was earlier from 4 days ago appealed and @USER supported. Also again doing the subject with ... @URL
