id,text,polarization,text_en
arb_196c46bb03761652a961e582b0ce30e0,"مهما اتفقتو بالصراحة.. هالمواقف يفضل ما تنقال لان ردة الفعل واضحة اما زعل او بيصك عليج زيادة
طنشي وتصرفي بدون ما تسولفين 
ولا تبررين وايد ونطري يهدا ولما يصير نقاش قولي اللي عندج",0,"No matter how frankly you agree, here's what you move, because the reaction is obvious, and either your girdle or your girdle, Alig, add a hunch, and act without what you're trying to do, and you don't justify Wade and Nathir."
arb_695df0cfbc398e69d0f11a15cf052b15,الاسوأ من الأنسان اللي بيستخدم العنف مع أهل بيته الناس اللي بتبرر,0,Worse than a man who uses violence with his own people... people who justify it.
arb_c09fbf4f64bdde1a4a0dce604c8f7b92,الدعتور مثله مثل اي حي سوري .. مفعم بالفقر و حافل بالتعتير و مجبول بالطيبة .. القبض على مطلوب لا يحتاج كل هذا العنف القديم الجديد,0,"Prosecuting like any other Syrian neighborhood, full of poverty, full of depravity, full of kindness, the arrest of a wanted man who doesn't need all this new old violence."
arb_101fd3d26d0fef3c8ca0961fd194777a,"بتسألوا عن معاكسة البنات فقال لها المهم المعاكسه الشيك قالت له عرفني ازاي 🌹😀
بجد معلم الله يرحمه",0,"Asking about the opposite of the girls, he said to her, ""The opposite matter is the check, and she said to him, ""Get to know me, for the sake of God's master, have mercy on him."""
arb_43891b8101942a1e2ce0be8cf9874fca,كانت الفلبينيه تصور لايف تيك توك انها في المطبخ وفتحت الباب وهربت تركض وتصرخ وتقول عايز يقتلني واتصلنا على اخوي كان عند التلفزيون 😂 بلغناه باللايف وصورناه ومن بكرة قطع لها تذكرة وغادرت الكويت والحمدلله خربت بيتها بنفسها ,0,"The Filipino pictured Live Tick Tock, she was in the kitchen, and she opened the door, and she ran and screamed, and she said, ""I want to kill me, and we called my brother."
arb_2922ae660baa03f79812b97eb67d9c45,"انت كمتحرش شو السبب الي تسوي فيه هيك بمكان عام وبطالبةة طالبة يا الله صغيرة  والاسوء لما اهل البنت يقعدوا يستروا الموضوع 
جد بقهر",0,"You're like Shaw's molester, the reason why heck is settled in a public place, and by a student."
arb_a6d6afdd2bea465c2433a6cfc239d78e,"الاختلاط بالحافلات ممنوع
الاختلاط بالجامع مسموح من اجل صحن رز ....دمشق",0,Bus mixing is forbidden. University mixing is allowed for a rice plate.
arb_f14981134af5f1676160e67cb0b0a1c7,وين مشكلة منع الاختلاط ب الباصات ؟ كان عاجبك التحرش و القرف الصاير ؟؟؟؟,0,And what was the problem with preventing the mixing of buses?
arb_6a9ae2a1f21af869f6c1c8ec0b806663,مش شرط كمان إنّي ابقي شايف العنف بأنواعه يعني، او دم وناس ميّته علشان تجيلي الصدمة، ممكن اي سبب تاني يبقي للناس عادي زي ما وضحت لإن فكرتنا عن العالم نَفسُه مُختلِفه، فطبيعي نقبل الوحش كله علي حسب وجهات نظرنا المختلفة طبعًا..,0,"It's not a condition that I keep the kind of violence that means, or the blood and people who are dead in the face of shock, that any other reason can keep people as normal as I've made clear because our idea of the world itself is different, so naturally we accept the whole monster according to our different points of view, of course."
arb_bb49057e9faaf67403990b2cd45fa609,لا يا بوسي كداب اللي يقولك الناس المحترمة كانت بتمشي كده، ده كان ف الافلام بس واتفرجي على الذارع دلوقتؤ واللي ماشي فيه مانتي هتلاقي محزق وقصير وحجاب مش حجاب وهتلاقي برضه المحتشمة والمنتقبة,0,"No, Boss, like a bear... who says you're a gentleman... who's been walking like that... that's just in the movies... and watch the arm."
arb_9b40063ac3df2cd39e8dff77d1d3e3c0, مثل ان يواسيها عند حزنها او يستخدم المزاح معها او يبتزها بمختلف الطرق او حتى يستخدم العنف ويهددها او يغتص.بها,0,"Like to console her when she's sad, to use jokes with her, to blackmail her in various ways, to use violence, to threaten her, or to resent her."
arb_1324b45005a13d0ced24cb0fb5630c80,ترنكيلو ترنكيلو مو كل الناس كذا أنتي ربطتي التسترون في العنف و الغضب والشهوه و الرجل كائن شهواني و خطير على المرأة هدي شوي و لاتربطي أفعال مريضه في الرجوله,0,"Trenkelo Turnkilo Moe, all people... so you've tied up the cover-ups in violence and anger and lust... and the man is a voracious and dangerous creature... for a woman, Hudhi Choi... and don't tie up the actions of a patient in man."
arb_98d9d418af5dbe16005d14b1d82880cb,بجد خطر جدا تتفرجو جمب اطفال دا مش بيهزر عادي دا بيعذبهم وبيضحك وبيفرح بالوجع الي بيحسو بيه حته لو واخدين قصاد الوجع دا ملايين,0,"Seriously, it's too dangerous to watch the children's skulls... ..and to torture them... ..and to laugh, and to rejoice at the pain they'd suffer... ..even if they took the misfortune of pain... ..and millions."
arb_4c7c0fa4a87ddc370ae5a9ea1568868d,الشخصية الصعيدية في الدراما أصبحت للأسف مجرد أكليشيه من العنف والثأر وتجارة السلاح والمخدرات والاثار ، بينما الحقيقة أعمق بكثير.,0,"The level personality of drama has unfortunately become just an athlete of violence, revenge, arms trade, drugs and antiquities, while the truth is much deeper."
arb_094d75a5bc4567818d2f677d6e5f28fd,"انا شايفة ان للأسف كل  المسلسلات السنادي مفيش رقابة علية كلها ألفاظ وحشة فين الرقابة فى دراما بتدخل كل بيت وفى اطفال بتسمع غير العنف اللى موجود ولم نلاقى بنت بتكلم امها بطريقة دى او الاخ
 يقتل أخوة بالبشاعة دى بتعلموا الجيل اية",0,"I'm aware that unfortunately, all of the Cindy shows are not controlled, all of them the words and the monsters of the Censorship are in drama, with every house and every child hearing other than the violence that exists, and we've never met a girl who talks to her mother in a way that kills brothers in a terrible way."
arb_be19795226d95c743bb44fbd35ea6cbc,م بحب العنف ولا الالفاظ الوحشه ولا بحب الصوت العالى والزعيق ولا بحب القسوه ولا  اى حد يعاملني ب اى حاجه ممكن تقلل مني ك انثي,0,"No love of violence, no monster speech, no love of loud and loud voice, no love of cruelty... and no one treats me with any need that could diminish me as a female."
arb_a4da390a8d86d05528c3c8b432953338,الناس اللي بتتخانق معانا عن هل جوزها هو اللي رماها من البلكونة ولا هي اللي رمت نفسها، انتوا فاهمين غلط. احنا بنتكلم عن ظاهرة اسمها {العنف ضد المرأة }مش جريمة قتل قام بها المتهم أ ضد الضحية ب.,0,"The people who choke on whether her nut is the one who threw it out of the balcony, or the one who threw it herself, you understand a mistake. We're talking about a phenomenon called violence against women."
arb_942f698c490fb675040f352c32fb99a4,تعرّضنا للضرب ونحن صغار، وكبرنا وكأن شيئًا لم يكن!,0,"We got beat up when we were kids, and we grew up like it wasn't something!"
arb_f9398452a9c8b889235133f24b7613f6,ارادت هذه المرأة ابتزاز  سائق اوبر  لكن، بفضل الكاميرا داخلية، تمكن السائق  في مدينة مكسيكو من تسجيل سلوك هذا الراكبه التى  هددته بالإبلاغ عنه بتهمة التحرش قالت له إما أن تتحرك للأمام أو ترمي نفسك بعيدًا 5 سنوات سجن,0,"This woman wanted to blackmail an Uber driver, but, thanks to the internal camera, the driver in Mexico City was able to record the behavior of this passenger who threatened to report him for harassment, told him to either move forward or throw yourself away five years in prison."
arb_7a078df72fbdc0e6a2d8d87e192cbbdb,التحرش ملوش سن معين فهو مرض فى قلوب بعض الناس,0,Harassment is of a certain age. It's a disease in some people's hearts.
arb_183ad7d032cd0b1f9c096cc5bb315baf,"بيعملو حفلات دعاره وبيجلبو فنانات
تعري
وبتحذر النيابه عبر وسائل الاعلام  من التحرش 
بيعملو المنكرات ويشيعو الفاحشه
وبيحذرو  في خطبة الجمعه من الوقوع في المعاصي والنضر في محرم الله
😂✌️
عطنا زقارتين حشيش ياورع وسجاده لصلاه
😂😂😂😂😂😂😂😂",0,"They're gonna throw porn parties and begbew strippers and warn the fangs through the media about harassment, and they're gonna do it, and they're gonna do it, and they're gonna do it, and they're gonna do it, and they're gonna do it, and they're gonna do it, and they're gonna do it, and they're gonna do it, and they're gonna do it, and they're gonna do it, and they're gonna do it, and they're gonna do it, and they're gonna do it, and they're gonna do it, and they're gonna do it, and they're gonna do it, and they're gonna do it, and they're gonna do it, and they're gonna do it."
arb_25a9047dd0ab1cb84f45d9aaabdca668,ياجماعه ازاي مش قادرين تعرفوا أنه دول بيبقوا مرضي أساسا والله بيبقوا مرضي  دول مش ناس طبيعيه,0,"You guys aren't gonna be able to tell me that he's still basically sick, and God's gonna be sick."
arb_a5f2664547956f82e5e0c4473691f777, اللي موجود دلوقتب هو اللي كان موجود ف اللبس زمان بس الاخلاق هي اللي اتغيرت والسينما والتليفزيون عامل من عوامل التغيير ده,0,What's here is what's there. It's the dressing of a time of morality that's changed. It's the film and television that's a factor of change.
arb_64c3c3c8c2a40dc05de38475e9cb2b33,وكانوا بينزلوا بمايوهات ولا حد بيبص عليهم الناس عينها مليانة حب وغنى,0,"And they were benzlows with greatness, and there was no limit to the people, whose eyes were full of love and riches."
arb_1638eb24ca3a2dd7c0fea3d63de219e6,عشان الناس كانت متربية علي الاخلاق مش المظاهر  ودة مش معناه ان احنا نرجع عريانين لكن نضلح الاخلاق في ولادنا ونفسنا,0,"It doesn't mean we're getting naked, but we're making morals clear in our birth and ourselves."
arb_891e3a30d5561ada6e8785c364729b27,المشكلة في تربيتنا لاولادنا واخوتنا انه عادي انك تضايق بنت. ولما ولد بيغلط مش بنوريه قد ايه عقوبة اللي هو عمله ده صعب. ديه المشكلة الحقيقة مش البنت نازلة من البيت لبسا ايه.,0,"The problem with raising us to our children and our brothers is that it is normal that you are harassing a daughter; and when Biggat was born, he was not born with a light, he was punished for what he did, which is difficult. He has the real problem, and the girl is not brought down from the house."
arb_c77680e845b40d004ab18d976bab20a1,يعني هلأ صار فينا كمان نقدّم شكاوى بالدكاترة المتحرشين بكلية العلوم بدمشق؟ 🤓,0,Does it mean that we're making complaints about doctors harassing the Faculty of Sciences in Damascus?
arb_6bc082e5fb40c999d1227054b8dcd8fc,التحرش عبالهم شي حلو ويجذب الاناث بس هو ابشع واقرف شي ممكن يسوونه,0,"Harassment is a sweet thing, and it attracts females, but it's the worst thing they can do."
arb_9197a04eef3318bff0ef65a2d2441299,وهو حضرتك عرفت ايه سبب الخلاف،  مش جايز التحرش باهل بيته هو اللي حصل,0,"And he, Your Honor, knew what was the cause of the dispute, and it wasn't Jay's harassment of his house that happened."
arb_022b202026361fbb5a2bc802b53f59c8,"ولابد ان ندخل بيهم
رايحه بينا على فين يامصر
مطلوب نقابه حمايه الرجال من التحرش",0,"And we must enter into them a wind between us on Finn, Egypt, a trade union is required to protect men from harassment."
arb_835446b084b7d12b3a88c30138f9a7f4,شفت وحده مسلمة تقول لبس المراة مو غلطتها اذا احد تحرش فيها! على كذا ربي ليش امرنا بالستر؟ مو عشان نحمي انفسنا من المتخلفين؟ اما اذا انتِ متستره واحد تحرش فيك فهذي فعلا مو غلطتك,0,"If someone molested her, why didn't my Lord order us to hide?"
arb_15515f897c6058a6b4426eba86f78a96,التحرش الطرفين ممكن يكون غلطان فيه ، ممكن البنت عشانها ما تسترت ، و ممكن الورع المختل عقلياً ، الله مثل ما شرع الستر شرع غض البصر,0,"The harassment of both sides can be wrong, the girl can be covered up, the mentally disturbed wit is possible, God is like the jacket has begun to be blinded."
arb_e720f4f2079d164e9bd1d504a8ef0193,فعلا تقول الأسطورة حجب البنات ينتهي التحرش.. الحجاب والنقاب لم يمنعوا التحرش.. مش عاوزين يفهموا ان المشكلة في اخلاق الرجل وليس في ملابس المرأة.,0,"The legend really says that blocking girls ends the harassment... the veil and the unions didn't stop the harassment... they don't understand the problem in a man's manner, not in a woman's clothes."
arb_c69c390a4398f65e1f89cd52675ef5d3,بغض النظر عن شكل اللبس أو كيف البنت لابسة، ما يعطيك أي حق إنك تتحرش فيها لو البنت مفصخة كامل كما خلقها ربي ما لك حق تتعدى حدودك,0,"No matter how dressed or how dressed the girl is, what gives you any right is that you're molesting her if the girl's as smashed as my Lord has created, you have no right beyond your bounds."
arb_6b998f5d7d81325edab0000a0153fd86,ام عدي مكفراه سيبي الراجل يعيش ي ءالاء متبقيش انتي وام عدي كمان!!,0,"Or Adi McFrah Sippi, the man lives with the rest of you and the mama with the violin!"
arb_a9deab70bbd89b70ab6b49d5b784de26,"لاعبة نادي الفتاة و منتخب الكويت كرة القدم الصالات شيخة المحمد النجمة لامعة لاعبة سريعة و مهارية و فنانة و تقدم مستويات رائعة  ان شاءالله نشوفها في اعلى مراتب يارب 
نتمنى لها التوفيق و الخير و النجاح 
شكراً شيخة المحمد على اتاحت لنا فرصة نتحدث عنها",0,"The girl's club player, the Kuwait Football guy, the Sheikha Mohammed, the bright star, a fast, skilled, artist, and great levels if God wills, we see her at the highest level, Lord, we wish her well, well and well, thank you, Sheikha Mohammed, for giving us a chance to talk about her."
arb_22fc57164a718c0f595d4b401cdeea76,"لاعب كرة القدم المصري ولاعب نادي ""ريو آفي"" البرتغالي أحمد حسن كوكا يرتدي قميصا عليه صورة الشيخ خالد النبهان الذي ارتقى أمس، وحفيدته ريم التي وصفها بـ ""روح الروح"".",0,"The Egyptian footballer and the Portuguese player of the Rio Avi Club Ahmed Hassan Coca wears a shirt with a picture of Sheikh Khalid Al-Nabhan, who rose yesterday, and his granddaughter Rim, who described him as ""Soul of the Spirit."""
arb_cd0104020f88c2f0db264168a50f36d6,فاز نادي مليحة على نادي الذيد بنتيجة 3-1 ضمن منافسات دوري كرة القدم تحت 18 سنة، في مباراة شهدت أداءً مميزًا من لاعبي مليحة.,0,"Milalah's club won the Ted Club with a score of 3-1 in an 18-year-old football league competition, in a match that saw a remarkable performance by my players."
arb_70208fc839590f6c2fe4120f13c5a1b1,أيتانا بونماتي لاعبة نادي برشلونة للنساء تفوز بجائزة الكرة الذهبية لأفضل لاعبة كرة القدم,0,"Aitana Bonmati, the Barcelona Women's Club player, wins the Golden Ball Award for the best football player."
arb_c86a1c21d8736367c75ab88e4a630b04,"#كرار_إبراهيم 
هو لاعب كرة قدم عراقي. بدأ كرار لعب كرة القدم مع نادي الشرطة في عام 2012، وفي عام 2015 انتقل إلى نادي الميناء ، تم استدعائه لتمثيل المنتخب الاولومبي العراقي",0,"He started playing football with the police club in 2012, and in 2015 he moved to the port club, called to represent the Iraqi Olympics."
arb_d2e45a95b1500c9b370461aa3f83b0eb,النادي الاهلي يفوز علي نادي الجونه بنتيجة ١١ - ٠ في دوري كرة القدم النسائيه,0,The community club wins the cheek club with a score of 11-0 at the women's football league.
arb_d3bd60d692a99dcc600747486dfb9b9e,موقع أوكيدياريو الإسباني: نجم  كرة القدم المصري محمد صلاح يعرض خدماته على نادي برشلونة .. تمهيدا للتعاقد معه في الصيف المقبل.,0,The Spanish site Okidiario: Egyptian football star Mohamed Salah offers his services to the Barcelona Club in preparation for his contract next summer.
arb_d7890b3f86872bc38d796fd7284cfc7b,لاعبة نادي العربي سابقا و نادي الفتاة حاليا و منتخب الكويت النجمة مريم بارون حققت مريم بارون انجازات كثيرة منهم دوري و الكاس مع نادي الفتاة و مثلت منتخب الكويت خير تمثيل لاعبة مهارية و سريعة و هدافة دايماً تربك الخصم هذا ليس غريب عليها,0,"The former Arab Club player, the girl's club now, and the Kuwait star, Mary Barone, has achieved many achievements, including my role and the glass with the girl's club."
arb_05ff1d6f4c287a94a3da04dc9fa72ad1,أسطورة كرة القدم الافريقية صامويل إيتو حاضر بملعب العربي الزاولي بدعوة من نادي الوداد الرياضي لمتابعة مباراة اليوم,0,"The African football legend, Samuel Ito, is present at the Al-Zawli Arab Stadium at the invitation of the Dad's Sports Club to pursue today's game."
arb_65ad33f8c14977eebe42807dfdbe648c,"نمتلك عنصر نسوي في كرة القدم جيدا 
نور مصطفى احدى اللاعبات المهمات في نادي الاتحاد السعودي",0,"We have a very good female football component, Noor Mustafa, one of the important players at the Saudi Federation Club."
arb_8fb92536a7e93336c853f0b0e86505e5,أصبح كريستيانو رونالدو أول لاعب يسجل ضد 200 خصم مختلف (152 نادي ، 48 منتخب),0,Christiano Ronaldo became the first player to register against 200 different opponents.
arb_99c28fa61bf514f78c03e625245f908e,"نادي Westerlo البلجيكي يقدم لاعبه الجديد الأسطورة التي لا تتكرر  الهداف "" إسلام سليماني "" ليصبح اكثر لاعب احترافا في تاريخ كرة القدم الجزائرية",0,The Belgian Westerlo Club offers its new player the myth of the non-recurring goals of Islam Sulimani to become the most professional player in Algerian football history.
arb_1915890a3d7c6f6ac40f9a4cd8651305,"نوفمبر 1899 .. هذا مجرد تاريخ بالنسبه لكم
بالنسبة لنا ليس مجرد تاريخ ، بل هو ذكرى تاسيس اعظم نادي في تاريخ كرة القدم بشكل خاص والرياضه بشكل عام .
في مثل هذا اليوم تأسس اعظم نادي في
تاريخ كورة القدم سيد الأندية وكبيرها برشلونة",0,"November 1899, this is just a history for you, not just a history for us, but the memory of the greatest Stass Club in football history in particular and sports in general, on such a day the greatest club in football history was founded, Mr. Clubs and her great Barcelona."
arb_0f093a18cc8cf7444904952011993762,أعلنت شركة نادي بني ياس لكرة القدم، أمس، تجديد عقد قائد الفريق، فواز عوانة، لموسم إضافي ليستمر مع «السماوي» حتى موسم 2025-2026، وذلك بحضور رئيس شركة كرة القدم، محمد الجنيبي,0,"Yesterday, the Nadi Beni Yas Football Company announced the renewal of the team leader &apos; s contract, Fawaz Awana, for an additional season to continue with the Samawi until the 2025-2026 season, in the presence of the head of the football company, Mohammed Al-Jenibi"
arb_d30c8d062ba12282147977627045a239,"- كرة القدم في العراق فارقه بشكل كبير عن بقية الدول
- شعب محب وعاشق لكرة القدم، متأكد ان المباراة ضد نادي الشرطة ستكون جماهيرية، وراح نرجع لذكريات كأس الخليج",0,"Football in Iraq is very different from the rest of the country, a loving and loving football people, confident that the match against the police club will be popular, and we're returning to the Gulf Cup memories."
arb_db1eb1c43b983610e494a669973de521,فلورينتينو بيريز يصبح أكثر رئيس نادي في تاريخ كرة القدم تتويجاً في الألقاب,0,Florentino Perez becomes the most popular club president in football history.
arb_c5b9af4e9d940506a3ffd5d0ad79179a,سيبقى هناك نادي واحد فقط طوال تاريخ كرة القدم الإنجليزية حقق الخماسية التاريخية في إنجلترا.,0,There will remain only one club throughout the history of English football that has achieved the five-year history in England.
arb_2aa02f9e36e37a7309466ab5214215ea,موقع نادي ريال مدريد أصبح موقع نادي كرة القدم الأكثر زيارة للعام الثامن على التوالي.,0,The site of the Real Madrid Club became the most visited football club for the eighth year in a row.
arb_dd7b78d698ac9eb0101aaa59fa56c08c,"نادي العربي يضم المحترف المصري عبدالرحمن خالد ""جبنة"" لصفوف فريق كرة القدم الأول",0,"The Arab Club includes the Egyptian professional Abdulrahman Khalid ""cheese"" for the first football team."
arb_ba82de4aac53b1cbda9e2967f8d8fc2f,"عندما يمثل النادي شعبا كاملا وبعبر عن قضيته 
لاعب نادي النجمة يخاطب ابا هادي في بطولة كاس التحدي الاسيوي... لذلك نقول كرة القدم اكثر من مجرد رياضة",0,"When the club represents an entire people and, in its case, a star club player talks to a Hadi father at the Asian Challenge Cass, so we say football is more than just a sport."
arb_88764c284733c85a9559eb044f20a23c,تلقى لياندرو باريديس ، لاعب خط وسط نادي روما والمنتخب الأرجنتيني، عرضًا بقيمة مليون دولار من كرة القدم السعودية.,0,"Leonardo Paredes, a mid-level player of the Rome Club and an Argentine-elect, received a $1 million offer from Saudi football."
arb_e914b53578f96978dd122c849a7935b9,"بعد ياسين ابراهيمي سنة 2017 ,  أسطورة كرة القدم الجزائرية #رابح_ماجر  يتوج بجائزة ""التنين الذهبي"" من طرف نادي #بورتو البرتغالي بمناسبة الاحتفال السنوي للفريق، نظيره إنجازاته التاريخية مع الفريق الذي توج معه بكأس أوروبا للأندية البطلة وكأس العالم للأندية و عديد البطولات و الكؤوس المحلية",0,"After Yacin Ibrahimi in 2017, the legend of Algerian football, the winner of the ""Golden Dragon"" award by the Porto Portuguese Club on the occasion of the annual celebration of the team, matched his historic achievements with the team with which the European Cup of Clubs, the World Cup of Clubs, and many local championships and cups."
arb_61d39c5050b9bed68d000fef56c79750,"جمهور الزمالك المصري هو الحكاية الأجمل في كرة القدم! ❤️
رغم كل التحديات والمشاكل اللي بتحوم حوالين نادي الزمالك، جمهور الفريق دائماً واقف في ظهره، داعم ومؤمن بلا حدود.
مهما كانت الظروف صعبة، جمهور الزمالك يثبت كل يوم إنه رقم واحد في الوفاء والانتماء.
الزمالك وجمهوره أسطورة لا تنتهي!",0,"Despite all the challenges and problems around the Zamalek club, the team's audience is always standing on its back, supportive and faithful, without borders. No matter how difficult the circumstances, the Zamalek audience proves every day to be the number one in loyalty and belonging."
arb_f1f992e6802790e92a3bb3d2618ebd31,"تطور جسد لامين يامال لاعب نادي برشلونة خلال سنة.👀
في كرة القدم الحديثة من الضروري جدًا أن يهتم اللاعب ببنيته الجسدية، هذا الأمر سيجعله أقل عُرضة للتدخلات الخشنة",0,"In modern football, it is essential that the player care about his physical structure, which would make him less vulnerable to harsh interventions."
arb_d98f20f43dc9d0cc2161bbc82cfab6aa,أفضل نادي في تاريخ كرة القدم يلعب الليلة في كأس ملك إسبانيا,0,The best club in football history plays tonight at the King of Spain's Cup.
arb_8562ad3f77d0d9d37f02c0e398be50c7, اللاعب تلقى عرضاً بحرينياً للحصول على الجنسية أثناء مفاوضاته مع نادي الخالدية البحريني، لكنه فضّل البقاء في الكويت وتمثيل الأزرق,0,"The player received a Bahraini offer of citizenship during his negotiations with the Bahraini Khalidi club, but he preferred to stay in Kuwait and represent Blue."
arb_24230d2b3dbdbe912040d7cbf1b8d459,"بعد ظهوره باكياً في مباراة القادسية والكويت
رئيس نادي الكويت خالد الغانم يواسي الطفل المشجع القدساوي: أوعدني لا تبكي على كرة القدم... هاذي رياضة",0,"After he showed up crying at the Al-Qadisiyah and Kuwait match, the president of the Kuwait Club, Khaled al-Ghanim, consoling the holy cheerleader: promise me, don't cry on football... this is a sport."
arb_ade3cd3692ac2466e464bb11a4885ae0,اعطوني ميولكم في كرة القدم وبدون اصتصغار في اي نادي لاني اكره التعصب,0,Give me your football leanings and no smallness at any club because I hate intolerance.
arb_cec0287d09108c5cf9310b32830f1f3b,لجنة صياغة الدستور تسلم مسودة الإعلان للشرع اليوم، ومصادر تكشف أن الإعلان يتضمن نظاما رئاسيا، وفترة حكم انتقالي بين ثلاث سنوات وخمس، وتجريم انتهاكات النظام المخلوع,1,"The Constitution Drafting Committee receives the draft declaration for enactment today, and sources reveal that the declaration contains a presidential system, a period of transitional government between three and five years, and the criminalization of violations of the deposed regime."
arb_4cdf3036435e2ac81140f2e4d93f7d0f,  للاسف اسوأ خدمة عملاء  وتسويف بالشكاوي  حزين لحالكم  ولرؤية شركة تنهار,1,"Unfortunately, the worst client service and complaints are sad to see you fall apart."
arb_f149f63f384e87ac59e3c400f78faaef, والشئ العجيب انى اتصل الثالثه فجرا رساله صوتيه تقولى جميع الموظفين مشغولين مع عملاء آخرين اسمها جميع الموظفين نايمين ..قرف بجد,1,"And the weird thing is, I called 3:00 a.m., a voicemail saying all the employees are busy with other clients named all the employees Namine."
arb_960ce9c541c0f6b6175c1d81ec03d05c,امريكا كاذبة في عام ٩١ بوش الاب قال ان الشعب ان ينتفض ضد طاغيته ورطوه وحدثت مجازر الانتفاضةً الشعبانية,1,"The American liar in 19 Bush, the father, said that the people would rise up against his tyrants and his enthusiasts, and that the massacres of the uprising had taken place."
arb_645c9e9d5cba76ef89b8fecb2dffc68e,يا رب الإحتلال يتفكك ونشوف فلسطين حرة كاملة و كل اللي ساهموا في المجازر بيتحاسبوا أو بيموتوا موتة عنيفة.,1,"O Lord of occupation, we break down and see Palestine free and free, and all those who have contributed to the massacres shall be held accountable or die violently."
arb_7b160e7fcda4a58c6ca53dcb896867bf,"هل تركت غزة لوحدها ؟؟؟
قل استخلصها الله لنفسه سبحانه وتعالى عن سائر الكون",1,Did she leave Gaza alone?
arb_cf107704a0b2f71cf53c0b48b9a55a26,المرباع دمر البلد والشعب بالفساد وبامكانه ردعه بكل قوة الشعب كرة مثل ما كرة صدام حسين غزو في الجيش وهذا غزو فساد والفاسد اكثر ضررا من الغزو,1,"The quarter destroyed the country and the people with corruption and could stop it with all the power of the people, a ball like Saddam Hussein's, an invasion of the army, an invasion of corruption and corruption more damaging than an invasion."
arb_868a31af1a456481947dbabbe7c071f7, مدينتي فيها مدرسة القدس و شارع القدس و زنقة القدس و مقهى القدس وصال ن القدس وسناك القدس  و على الاقل ديرو العلم الفلسطيني الصحيح,1,"My city has a Jerusalem school, a Jerusalem Street, a Jerusalem Zinga, a Jerusalem cafe, a Jerusalem saloon, and a Jerusalem snack, and at least a proper Palestinian flag."
arb_d5e2270774143d407f9105c71703c059, كانت امريكا هي الكل في الكل  في حلف الناتو  الان امربكا اعتمادها في حماية مصالحها  على حلف الناتو.....,1,America was everyone in NATO. Now America is relying on NATO to protect its interests...
arb_8b97f7f6c02478b7557d040e5506e79f, هذا الذي كنا نسعى اليه مع رابطة العالم الاسلامي الا وهو الوصول للسلام من خلال الحوار و محاربة الكراهية و التطرف,1,This is what we've been seeking with the Muslim World League to achieve peace through dialogue and to fight hatred and extremism.
arb_b9fffe2324f3b0e6b4119395346ccdfb, لن يعجبهم رافضي العلمانيه جميع ما ذكرت الا اخر جميع هي تعدد ضد الاحتكار ظنا منهم تعدد الزوجات,1,"They're not gonna like my secular rejection. All I'm saying is, all of them are monopolistic."
arb_9caad6c9826685a4a6dd73e801e2469f, قرار ممتاز اللمنافسة ومنع الاحتكار مشكلة المواطن لا يرضى بالربح القليل انا ك مستهلك ما يهمني ربح التاجر يهمني القيمة والجودة فقط,1,"An excellent decision to compete and prevent monopolization, a citizen's problem is not satisfied with the little profit I'm a consumer of what I'm interested in, a trader's profit is only about value and quality."
arb_7da8ea7e538d2ecff1f27932c7c8e96a, هو سعر جيد للدول العربية الطاقوية وإقتصادها بقي إلا تحقيق الأمن الغذائي بزراعة أراضينا وصناعة أسلحتنا بأيدينا.,1,It is a good price for the Arab energy countries and their economies to achieve food security through the cultivation of our lands and the manufacture of our weapons.
arb_1e87a6293d1a42a13a2a8043d5f985fc,"هذا الفيروس الجديد يصاب به المثليين
قبل عشرات السنين كان هذا المرض قد انتشر بسبب المثليين وعندما توقف. الشواذ وتم منعهم انتهى هذا الفيروس",1,"This new virus was infected by homosexuals decades ago, and this disease was spread by homosexuals, and when it stopped, gays were banned, this virus ended."
arb_a16121ebc08e297333d49a3bf9a781fb,  شاهد .. فارس المحيميد: طموح الهلال لا يقارن بالنصر والفراج تقدر تقارن طموح الاتحادي مع الهلالي الفيديو على  ,1,"See, the Horseman of Al-Hamid: The ambition of the Crescent is not comparable to victory."
arb_2ded598b94dcbd9b634c108666859ffa, اوسخ شبكه في مصر. يا حراميه بتنزلوا كول تون إجباري علشان تخصموا من الرصيد؟!!!!!!!!!,1,"Defeat a net in Egypt, you decent, forced Cole Tun to cut off the balance!"
arb_88f11f9563e697f5fc242225f196acdb, المشكلة ان لو عميل عنده سؤال محدش بيرد عليه ولا ف رساله خاصه ولا اى حاجه . طنااااااش,1,"The problem is, if an agent has a wild question on him, no special message, no need."
arb_71a728a4a5063c1bda98a5f4333f06e1, ?? دقيقه عشان اكلم حد من خدمه العملا وفي اخر المكلمه اتقفلت لوحدها الخدمه بقت زباله  ,1,"♪ One minute I'm talking to one of the workers, and at the end of the fight, the service is locked alone ♪ ♪ The service stays junk ♪"
arb_c723f6b8e049c989a5f2c2e0c9671213,  ح تبيعوا الشركة ولا ح تقفلوها! عرفوني علشان الحق اجيب خط من الشبكة الجديدة بتاعة المصرية للإتصالات_ هم حرامية شبهكم بس ماشى,1,I'm answering a line from Egypt's new network of communications.
arb_17bac87a09a41af86880a3930aa16455, شركة زبالة برده ومعندهاش ذرة احترام لأى عميل، خراااا عليكو,1,"A junk company that's cold and has no respect for any client, and so on and so forth."
